"quad","year","trackID","genetX","genetY","distance","allEdge","totCover","totN"
"q21",34,17,60.7106103311599,60.7106103311599,NA,0,175.351336447391,3
"q21",34,17,60.7106103311599,94.3613797319053,14.026489303896,0,175.351336447391,3
"q21",34,17,60.7106103311599,20.279346384326,43.1199476203748,0,175.351336447391,3
"q21",34,18,94.3613797319053,60.7106103311599,14.026489303896,0,175.351336447391,3
"q21",34,18,94.3613797319053,94.3613797319053,NA,0,175.351336447391,3
"q21",34,18,94.3613797319053,20.279346384326,57.1462883757979,0,175.351336447391,3
"q21",34,6,20.279346384326,60.7106103311599,43.1199476203748,0,175.351336447391,3
"q21",34,6,20.279346384326,94.3613797319053,57.1462883757979,0,175.351336447391,3
"q21",34,6,20.279346384326,20.279346384326,NA,0,175.351336447391,3
"q21",35,18,26.4111165196149,26.4111165196149,NA,0,37.4127142852075,2
"q21",35,18,26.4111165196149,11.0015977655927,58.7559794187341,0,37.4127142852075,2
"q21",35,6,11.0015977655927,26.4111165196149,58.7559794187341,0,37.4127142852075,2
"q21",35,6,11.0015977655927,11.0015977655927,NA,0,37.4127142852075,2
"q21",36,18,21.9074112863273,21.9074112863273,NA,0,70.0219710304177,3
"q21",36,18,21.9074112863273,21.3191092951194,52.3300634874797,0,70.0219710304177,3
"q21",36,18,21.9074112863273,26.7954504489711,61.9173365992691,0,70.0219710304177,3
"q21",36,19,21.3191092951194,21.9074112863273,52.3300634874797,0,70.0219710304177,3
"q21",36,19,21.3191092951194,21.3191092951194,NA,0,70.0219710304177,3
"q21",36,19,21.3191092951194,26.7954504489711,56.8989740294044,0,70.0219710304177,3
"q21",36,6,26.7954504489711,21.9074112863273,61.9173365992691,0,70.0219710304177,3
"q21",36,6,26.7954504489711,21.3191092951194,56.8989740294044,0,70.0219710304177,3
"q21",36,6,26.7954504489711,26.7954504489711,NA,0,70.0219710304177,3
"q21",37,18,47.5326284641379,47.5326284641379,NA,0,133.266209336248,3
"q21",37,18,47.5326284641379,23.949820786933,27.3149151039313,0,133.266209336248,3
"q21",37,18,47.5326284641379,61.7837600851771,60.302494431204,0,133.266209336248,3
"q21",37,20,23.949820786933,47.5326284641379,27.3149151039313,1,133.266209336248,3
"q21",37,20,23.949820786933,23.949820786933,NA,1,133.266209336248,3
"q21",37,20,23.949820786933,61.7837600851771,70.6296260507851,1,133.266209336248,3
"q21",37,6,61.7837600851771,47.5326284641379,60.302494431204,0,133.266209336248,3
"q21",37,6,61.7837600851771,23.949820786933,70.6296260507851,0,133.266209336248,3
"q21",37,6,61.7837600851771,61.7837600851771,NA,0,133.266209336248,3
"q21",38,18,74.7635315575748,74.7635315575748,NA,0,215.096283368665,3
"q21",38,18,74.7635315575748,32.7440794140081,23.2612518493658,0,215.096283368665,3
"q21",38,18,74.7635315575748,107.588672397082,59.8710410967691,0,215.096283368665,3
"q21",38,20,32.7440794140081,74.7635315575748,23.2612518493658,1,215.096283368665,3
"q21",38,20,32.7440794140081,32.7440794140081,NA,1,215.096283368665,3
"q21",38,20,32.7440794140081,107.588672397082,69.1286039398528,1,215.096283368665,3
"q21",38,6,107.588672397082,74.7635315575748,59.8710410967691,0,215.096283368665,3
"q21",38,6,107.588672397082,32.7440794140081,69.1286039398528,0,215.096283368665,3
"q21",38,6,107.588672397082,107.588672397082,NA,0,215.096283368665,3
"q21",39,18,68.729305243359,68.729305243359,NA,0,199.223969351578,2
"q21",39,18,68.729305243359,130.494664108219,58.7181705270479,0,199.223969351578,2
"q21",39,6,130.494664108219,68.729305243359,58.7181705270479,0,199.223969351578,2
"q21",39,6,130.494664108219,130.494664108219,NA,0,199.223969351578,2
"q21",40,18,4.10858386475292,4.10858386475292,NA,0,129.680935760684,18
"q21",40,18,4.10858386475292,8.95132336119719,14.8524892703135,0,129.680935760684,18
"q21",40,18,4.10858386475292,10.8215879741227,97.13926263339,0,129.680935760684,18
"q21",40,18,4.10858386475292,3.89092657839656,114.417515658918,0,129.680935760684,18
"q21",40,18,4.10858386475292,4.56613312446504,102.223273919551,0,129.680935760684,18
"q21",40,18,4.10858386475292,6.07346386948842,83.4477813209911,0,129.680935760684,18
"q21",40,18,4.10858386475292,12.6177297087497,72.6237162778724,0,129.680935760684,18
"q21",40,18,4.10858386475292,12.3947128213436,86.7388293703909,0,129.680935760684,18
"q21",40,18,4.10858386475292,6.22609874840401,71.0430541678465,0,129.680935760684,18
"q21",40,18,4.10858386475292,3.38358157709876,76.55553040513,0,129.680935760684,18
"q21",40,18,4.10858386475292,6.35828902521624,71.7041799113296,0,129.680935760684,18
"q21",40,18,4.10858386475292,13.6727242013541,59.7127074303794,0,129.680935760684,18
"q21",40,18,4.10858386475292,18.2943455654823,72.4602056574339,0,129.680935760684,18
"q21",40,18,4.10858386475292,6.92366932496252,43.7366502383536,0,129.680935760684,18
"q21",40,18,4.10858386475292,2.10027448588057,63.4530884915503,0,129.680935760684,18
"q21",40,18,4.10858386475292,5.45496827412378,10.3099559552994,0,129.680935760684,18
"q21",40,18,4.10858386475292,1.67991926298502,63.9908388054179,0,129.680935760684,18
"q21",40,18,4.10858386475292,2.16260399266069,53.7098252883837,0,129.680935760684,18
"q21",40,20,8.95132336119719,4.10858386475292,14.8524892703135,0,129.680935760684,18
"q21",40,20,8.95132336119719,8.95132336119719,NA,0,129.680935760684,18
"q21",40,20,8.95132336119719,10.8215879741227,95.215987948107,0,129.680935760684,18
"q21",40,20,8.95132336119719,3.89092657839656,108.953133835645,0,129.680935760684,18
"q21",40,20,8.95132336119719,4.56613312446504,98.0232638562887,0,129.680935760684,18
"q21",40,20,8.95132336119719,6.07346386948842,85.0831849845431,0,129.680935760684,18
"q21",40,20,8.95132336119719,12.6177297087497,77.0833290284058,0,129.680935760684,18
"q21",40,20,8.95132336119719,12.3947128213436,83.2140570755566,0,129.680935760684,18
"q21",40,20,8.95132336119719,6.22609874840401,76.7584111399134,0,129.680935760684,18
"q21",40,20,8.95132336119719,3.38358157709876,76.7306026542522,0,129.680935760684,18
"q21",40,20,8.95132336119719,6.35828902521624,70.3817232582908,0,129.680935760684,18
"q21",40,20,8.95132336119719,13.6727242013541,63.6052006672364,0,129.680935760684,18
"q21",40,20,8.95132336119719,18.2943455654823,67.6077043054058,0,129.680935760684,18
"q21",40,20,8.95132336119719,6.92366932496252,47.4076732431601,0,129.680935760684,18
"q21",40,20,8.95132336119719,2.10027448588057,50.6809641444945,0,129.680935760684,18
"q21",40,20,8.95132336119719,5.45496827412378,16.4048559937434,0,129.680935760684,18
"q21",40,20,8.95132336119719,1.67991926298502,49.8836838968377,0,129.680935760684,18
"q21",40,20,8.95132336119719,2.16260399266069,60.2603772679888,0,129.680935760684,18
"q21",40,21,10.8215879741227,4.10858386475292,97.13926263339,0,129.680935760684,18
"q21",40,21,10.8215879741227,8.95132336119719,95.215987948107,0,129.680935760684,18
"q21",40,21,10.8215879741227,10.8215879741227,NA,0,129.680935760684,18
"q21",40,21,10.8215879741227,3.89092657839656,29.8819473107642,0,129.680935760684,18
"q21",40,21,10.8215879741227,4.56613312446504,15.8737659564462,0,129.680935760684,18
"q21",40,21,10.8215879741227,6.07346386948842,24.6610803355285,0,129.680935760684,18
"q21",40,21,10.8215879741227,12.6177297087497,42.4005623658468,0,129.680935760684,18
"q21",40,21,10.8215879741227,12.3947128213436,14.9868485183906,0,129.680935760684,18
"q21",40,21,10.8215879741227,6.22609874840401,49.122037950645,0,129.680935760684,18
"q21",40,21,10.8215879741227,3.38358157709876,23.0671201665848,0,129.680935760684,18
"q21",40,21,10.8215879741227,6.35828902521624,25.4586905284594,0,129.680935760684,18
"q21",40,21,10.8215879741227,13.6727242013541,45.9960692909555,0,129.680935760684,18
"q21",40,21,10.8215879741227,18.2943455654823,31.06753886165,0,129.680935760684,18
"q21",40,21,10.8215879741227,6.92366932496252,56.7129698335359,0,129.680935760684,18
"q21",40,21,10.8215879741227,2.10027448588057,75.6562232124602,0,129.680935760684,18
"q21",40,21,10.8215879741227,5.45496827412378,86.8308461309043,0,129.680935760684,18
"q21",40,21,10.8215879741227,1.67991926298502,87.9053253755578,0,129.680935760684,18
"q21",40,21,10.8215879741227,2.16260399266069,58.1549583755103,0,129.680935760684,18
"q21",40,22,3.89092657839656,4.10858386475292,114.417515658918,1,129.680935760684,18
"q21",40,22,3.89092657839656,8.95132336119719,108.953133835645,1,129.680935760684,18
"q21",40,22,3.89092657839656,10.8215879741227,29.8819473107642,1,129.680935760684,18
"q21",40,22,3.89092657839656,3.89092657839656,NA,1,129.680935760684,18
"q21",40,22,3.89092657839656,4.56613312446504,14.9958801794454,1,129.680935760684,18
"q21",40,22,3.89092657839656,6.07346386948842,54.266268476333,1,129.680935760684,18
"q21",40,22,3.89092657839656,12.6177297087497,71.4262592184725,1,129.680935760684,18
"q21",40,22,3.89092657839656,12.3947128213436,29.9214155779633,1,129.680935760684,18
"q21",40,22,3.89092657839656,6.22609874840401,78.1836636066085,1,129.680935760684,18
"q21",40,22,3.89092657839656,3.38358157709876,50.111922007882,1,129.680935760684,18
"q21",40,22,3.89092657839656,6.35828902521624,48.1047193094351,1,129.680935760684,18
"q21",40,22,3.89092657839656,13.6727242013541,72.5419749904706,1,129.680935760684,18
"q21",40,22,3.89092657839656,18.2943455654823,41.9613069307855,1,129.680935760684,18
"q21",40,22,3.89092657839656,6.92366932496252,79.670799689659,1,129.680935760684,18
"q21",40,22,3.89092657839656,2.10027448588057,75.1673425794116,1,129.680935760684,18
"q21",40,22,3.89092657839656,5.45496827412378,104.45396540819,1,129.680935760684,18
"q21",40,22,3.89092657839656,1.67991926298502,86.9398394502645,1,129.680935760684,18
"q21",40,22,3.89092657839656,2.16260399266069,84.7670265823975,1,129.680935760684,18
"q21",40,23,4.56613312446504,4.10858386475292,102.223273919551,0,129.680935760684,18
"q21",40,23,4.56613312446504,8.95132336119719,98.0232638562887,0,129.680935760684,18
"q21",40,23,4.56613312446504,10.8215879741227,15.8737659564462,0,129.680935760684,18
"q21",40,23,4.56613312446504,3.89092657839656,14.9958801794454,0,129.680935760684,18
"q21",40,23,4.56613312446504,4.56613312446504,NA,0,129.680935760684,18
"q21",40,23,4.56613312446504,6.07346386948842,39.5665918090562,0,129.680935760684,18
"q21",40,23,4.56613312446504,12.6177297087497,56.4871106138401,0,129.680935760684,18
"q21",40,23,4.56613312446504,12.3947128213436,15.8010860567314,0,129.680935760684,18
"q21",40,23,4.56613312446504,6.22609874840401,63.2411902745736,0,129.680935760684,18
"q21",40,23,4.56613312446504,3.38358157709876,35.1234291084767,0,129.680935760684,18
"q21",40,23,4.56613312446504,6.35828902521624,33.5939858959064,0,129.680935760684,18
"q21",40,23,4.56613312446504,13.6727242013541,57.6610336731147,0,129.680935760684,18
"q21",40,23,4.56613312446504,18.2943455654823,30.4431156454964,0,129.680935760684,18
"q21",40,23,4.56613312446504,6.92366932496252,65.5103497974477,0,129.680935760684,18
"q21",40,23,4.56613312446504,2.10027448588057,70.0398785255062,0,129.680935760684,18
"q21",40,23,4.56613312446504,5.45496827412378,92.0734410612918,0,129.680935760684,18
"q21",40,23,4.56613312446504,1.67991926298502,82.2541383952339,0,129.680935760684,18
"q21",40,23,4.56613312446504,2.16260399266069,69.9091842154354,0,129.680935760684,18
"q21",40,24,6.07346386948842,4.10858386475292,83.4477813209911,0,129.680935760684,18
"q21",40,24,6.07346386948842,8.95132336119719,85.0831849845431,0,129.680935760684,18
"q21",40,24,6.07346386948842,10.8215879741227,24.6610803355285,0,129.680935760684,18
"q21",40,24,6.07346386948842,3.89092657839656,54.266268476333,0,129.680935760684,18
"q21",40,24,6.07346386948842,4.56613312446504,39.5665918090562,0,129.680935760684,18
"q21",40,24,6.07346386948842,6.07346386948842,NA,0,129.680935760684,18
"q21",40,24,6.07346386948842,12.6177297087497,18.0948884877066,0,129.680935760684,18
"q21",40,24,6.07346386948842,12.3947128213436,29.4691503280693,0,129.680935760684,18
"q21",40,24,6.07346386948842,6.22609874840401,24.6831941847599,0,129.680935760684,18
"q21",40,24,6.07346386948842,3.38358157709876,11.0120287942429,0,129.680935760684,18
"q21",40,24,6.07346386948842,6.35828902521624,20.3444520686813,0,129.680935760684,18
"q21",40,24,6.07346386948842,13.6727242013541,25.309893287592,0,129.680935760684,18
"q21",40,24,6.07346386948842,18.2943455654823,36.6651122133889,0,129.680935760684,18
