"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin","Grazing","Group"
"126","q21",49,37,30.41131,41.09076,7,0,0.895554721355438,"No","lb1"
"127","q21",49,39,44.81048,43.94467,6,0,-0.151878356933594,"No","lb1"
"128","q21",49,43,68.243,30.65276,2,0,44.3651313781738,"No","lb1"
"129","q21",49,44,64.7226,21.36736,2,0,38.1807250976562,"No","lb1"
"130","q21",49,6,37.91495,31.510758,16,0,0.13525390625,"No","lb1"
"131","q21",50,20,61.68293,59.26305,14,0,0.380360454320908,"No","lb1"
"132","q21",50,21,75.31445,123.7128,11,0,-0.150230407714844,"No","lb1"
"133","q21",50,22,111.387581,179.18671,11,0,-0.889373779296875,"No","lb1"
"134","q21",50,24,221.98857,179.883,11,0,6.80664825439453,"No","lb1"
"135","q21",50,25,57.16997,157.07834,11,0,0.728080749511719,"No","lb1"
"136","q21",50,29,71.32917,135.0638,11,0,23.5143890380859,"No","lb1"
"137","q21",50,31,197.05357,304.2322,11,0,11.5460662841797,"No","lb1"
"138","q21",50,33,79.98547,166.47,11,0,1.61698257923126,"No","lb1"
"139","q21",50,34,261.1350792,187.96591,11,0,0.76658570766449,"No","lb1"
"140","q21",50,37,39.3545,30.41131,8,0,6.10552930831909,"No","lb1"
"141","q21",50,39,15.74664,44.81048,7,0,0.596611022949219,"No","lb1"
"142","q21",50,43,37.28543,68.243,3,0,40.0037879943848,"No","lb1"
"143","q21",50,44,30.67334,64.7226,3,0,38.2167663574219,"No","lb1"
"144","q21",50,45,30.69226,31.535775,3,0,-0.410605669021606,"No","lb1"
"145","q21",50,6,56.67894,37.91495,17,0,11.304801940918,"No","lb1"
"146","q21",51,20,75.03025,61.68293,15,0,2.2766580581665,"No","lb1"
"147","q21",51,21,102.8812766,75.31445,12,0,0.00606536865234375,"No","lb1"
"148","q21",51,22,330.1849725,111.387581,12,0,-0.0564739443361759,"No","lb1"
"149","q21",51,24,253.2338067,221.98857,12,0,5.33395385742188,"No","lb1"
"150","q21",51,25,117.7523,57.16997,12,0,2.89729309082031,"No","lb1"
"151","q21",51,29,93.36205,71.32917,12,0,21.2618408203125,"No","lb1"
"152","q21",51,31,186.1588,197.05357,12,0,11.5540771484375,"No","lb1"
"153","q21",51,33,106.93252,79.98547,12,0,10.9735021591187,"No","lb1"
"154","q21",51,34,70.41221,261.1350792,12,0,0.584304809570312,"No","lb1"
"155","q21",51,37,25.48101,39.3545,9,0,-0.443454146385193,"No","lb1"
"156","q21",51,39,30.47759,15.74664,8,1,-0.0306396484375,"No","lb1"
"157","q21",51,43,77.9440357,37.28543,4,0,45.6891632080078,"No","lb1"
"158","q21",51,44,38.7887585,30.67334,4,0,39.1596755981445,"No","lb1"
"159","q21",51,45,103.5972,30.69226,4,1,0.255870968103409,"No","lb1"
"160","q21",51,50,25.54877,4.142547,1,0,17.6655044555664,"No","lb1"
"161","q21",51,51,16.81026,9.992653,1,0,2.95136308670044,"No","lb1"
"162","q21",51,52,10.44833,4.927645,1,0,31.1108055114746,"No","lb1"
"163","q21",51,54,33.09109,55.91819,1,0,0.00244166841730475,"No","lb1"
"164","q21",51,6,114.50057,56.67894,18,0,-0.268791198730469,"No","lb1"
"165","q21",52,20,39.27295,75.03025,16,0,2.58084225654602,"No","lb1"
"166","q21",52,21,83.90455,102.8812766,13,0,-0.178581237792969,"No","lb1"
"167","q21",52,22,325.38392,330.1849725,13,0,-0.611671447753906,"No","lb1"
"168","q21",52,24,212.328385,253.2338067,13,0,5.50231170654297,"No","lb1"
"169","q21",52,25,90.22225,117.7523,13,0,1.24782562255859,"No","lb1"
"170","q21",52,29,91.73754,93.36205,13,0,21.4395599365234,"No","lb1"
"171","q21",52,31,295.26841,186.1588,13,0,11.9743041992188,"No","lb1"
"172","q21",52,33,76.819587,106.93252,13,0,8.34038543701172,"No","lb1"
"173","q21",52,34,68.78559,70.41221,13,0,5.57501983642578,"No","lb1"
"174","q21",52,43,86.26105,77.9440357,5,0,40.6456527709961,"No","lb1"
"175","q21",52,44,48.78994,38.7887585,5,0,35.5296859741211,"No","lb1"
"176","q21",52,45,77.267789,103.5972,5,0,-0.444525599479675,"No","lb1"
"177","q21",52,48,32.6278,73.13472,3,0,-0.660181879997253,"No","lb1"
"178","q21",52,51,27.40161,16.81026,2,0,1.78848826885223,"No","lb1"
"179","q21",52,54,22.13757,33.09109,2,0,-0.0956302732229233,"No","lb1"
"180","q21",52,6,74.7193,114.50057,19,0,0.147293090820312,"No","lb1"
"181","q21",53,20,51.62531,39.27295,17,0,6.11078310012817,"No","lb1"
"182","q21",53,21,107.3143,83.90455,14,0,-0.0666427612304688,"No","lb1"
"183","q21",53,22,317.64629,325.38392,14,0,-0.456194341182709,"No","lb1"
"184","q21",53,24,121.745007,212.328385,14,0,3.79531097412109,"No","lb1"
"185","q21",53,25,44.922427,90.22225,14,0,0.184524536132812,"No","lb1"
"186","q21",53,31,207.67853,295.26841,14,0,9.08988189697266,"No","lb1"
"187","q21",53,33,105.60328,76.819587,14,0,10.2464942932129,"No","lb1"
"188","q21",53,34,16.21339,68.78559,14,0,3.21236205101013,"No","lb1"
"189","q21",53,43,62.130149,86.26105,6,0,43.1773567199707,"No","lb1"
"190","q21",53,44,62.28639,48.78994,6,0,35.4701499938965,"No","lb1"
"191","q21",53,45,114.65731,77.267789,6,0,0.152835726737976,"No","lb1"
"192","q21",53,48,38.10244,32.6278,4,0,0.297117620706558,"No","lb1"
"193","q21",53,51,26.65543,27.40161,3,0,1.08627533912659,"No","lb1"
"194","q21",53,54,18.92969,22.13757,3,0,1.09544742107391,"No","lb1"
"195","q21",53,6,21.56012,74.7193,20,0,-0.184608459472656,"No","lb1"
"196","q21",54,20,98.38534,51.62531,18,0,4.61902618408203,"No","lb1"
"197","q21",54,21,25.635768,107.3143,15,0,0.00060272216796875,"No","lb1"
"198","q21",54,22,153.72346,317.64629,15,0,0.016326904296875,"No","lb1"
"199","q21",54,24,100.924181,121.745007,15,0,7.0799560546875,"No","lb1"
"200","q21",54,25,22.258597,44.922427,15,0,-0.029693603515625,"No","lb1"
"201","q21",54,31,239.813712,207.67853,15,0,13.8696823120117,"No","lb1"
"202","q21",54,33,76.733762,105.60328,15,0,6.38202953338623,"No","lb1"
"203","q21",54,34,33.39357,16.21339,15,0,20.4812774658203,"No","lb1"
"204","q21",54,39,2.899262,5.306009,11,1,-0.0244064331054688,"No","lb1"
"205","q21",54,43,87.473359,62.130149,7,0,36.5193023681641,"No","lb1"
"206","q21",54,44,48.9266,62.28639,7,0,32.054817199707,"No","lb1"
"207","q21",54,45,175.15199,114.65731,7,0,0.223306924104691,"No","lb1"
"208","q21",54,48,15.58248,38.10244,5,0,0.392317801713943,"No","lb1"
"209","q21",54,50,21.017202,17.86854,4,0,18.1387710571289,"No","lb1"
"210","q21",54,51,55.44404,26.65543,4,0,2.49092745780945,"No","lb1"
"211","q21",54,54,25.10104,18.92969,4,1,0.0019758369307965,"No","lb1"
"212","q21",54,56,15.396774,8.133623,3,0,34.2080001831055,"No","lb1"
"213","q21",54,59,7.051533,6.279575,1,0,6.37178993225098,"No","lb1"
"214","q21",54,6,31.0121686,21.56012,21,0,-0.169189453125,"No","lb1"
"215","q21",54,60,3.721301,5.323595,1,0,12.4599723815918,"No","lb1"
"216","q21",54,61,4.899311,5.295709,1,0,26.6561660766602,"No","lb1"
"217","q21",54,62,5.467085,4.275749,1,0,14.5849533081055,"No","lb1"
"218","q21",55,21,2.681295,25.635768,16,0,0.559715270996094,"No","lb1"
"219","q21",55,22,95.62123,153.72346,16,0,-0.248802185058594,"No","lb1"
"220","q21",55,24,106.496611,100.924181,16,0,6.45124816894531,"No","lb1"
"221","q21",55,25,42.44539,22.258597,16,0,3.70585632324219,"No","lb1"
"222","q21",55,31,200.0650987,239.813712,16,0,5.45802307128906,"No","lb1"
"223","q21",55,33,78.042959,76.733762,16,0,8.70250701904297,"No","lb1"
"224","q21",55,34,23.451227,33.39357,16,0,14.1148071289062,"No","lb1"
"225","q21",55,43,66.520343,87.473359,8,0,33.4523696899414,"No","lb1"
"226","q21",55,44,28.62252,48.9266,8,0,35.7444038391113,"No","lb1"
"227","q21",55,45,123.858089,175.15199,8,0,0.036452267318964,"No","lb1"
"228","q21",55,48,2.337263,15.58248,6,0,7.13370752334595,"No","lb1"
"229","q21",55,50,5.802366,21.017202,5,0,19.6123046875,"No","lb1"
"230","q21",55,51,29.72948,55.44404,5,0,0.0223993454128504,"No","lb1"
"231","q21",55,54,25.382869,25.10104,5,1,-0.0689097791910172,"No","lb1"
"232","q21",55,56,9.217468,15.396774,4,0,34.9436340332031,"No","lb1"
"233","q21",55,59,3.603111,7.051533,2,0,4.77152967453003,"No","lb1"
"234","q21",55,6,26.135384,31.0121686,22,0,-0.0344009399414062,"No","lb1"
"235","q21",55,60,29.97492,3.721301,2,0,11.6310501098633,"No","lb1"
"236","q21",55,61,2.945834,4.899311,2,0,28.4386901855469,"No","lb1"
"237","q21",55,62,5.285853,5.467085,2,0,14.793098449707,"No","lb1"
"238","q21",56,22,71.86568,95.62123,17,0,0.78765869140625,"No","lb1"
"239","q21",56,24,41.260955,106.496611,17,0,3.93057250976562,"No","lb1"
"240","q21",56,31,105.23902,200.0650987,17,0,5.47783660888672,"No","lb1"
"241","q21",56,33,56.67818,78.042959,17,0,10.2122383117676,"No","lb1"
"242","q21",56,34,17.79218,23.451227,17,0,14.7343826293945,"No","lb1"
"243","q21",56,43,108.51449,66.520343,9,0,31.4569396972656,"No","lb1"
"244","q21",56,44,38.23388,28.62252,9,0,37.184944152832,"No","lb1"
"245","q21",56,45,83.14174,123.858089,9,0,-1.69029819965363,"No","lb1"
"246","q21",56,48,23.82931,2.337263,7,0,7.85647630691528,"No","lb1"
"247","q21",56,50,17.7378,5.802366,6,0,24.0937271118164,"No","lb1"
"248","q21",56,51,56.02822,29.72948,6,0,5.01736307144165,"No","lb1"
"249","q21",56,56,19.27253,9.217468,5,0,33.4829635620117,"No","lb1"
"250","q21",56,6,20.39167,26.135384,23,0,0.491691589355469,"No","lb1"
"251","q21",57,20,54.13836,51.68076,21,0,5.21236085891724,"No","lb1"
"252","q21",57,22,65.32626,71.86568,18,0,0.39007568359375,"No","lb1"
"253","q21",57,24,17.07451,41.260955,18,0,9.92965698242188,"No","lb1"
"254","q21",57,31,161.73338,105.23902,18,0,12.1285858154297,"No","lb1"
"255","q21",57,33,67.19972,56.67818,18,0,7.5390510559082,"No","lb1"
"256","q21",57,34,19.40311,17.79218,18,0,18.3662624359131,"No","lb1"
"257","q21",57,43,97.141043,108.51449,10,0,33.880729675293,"No","lb1"
"258","q21",57,44,84.53556,38.23388,10,0,36.4378051757812,"No","lb1"
"259","q21",57,45,170.94523,83.14174,10,0,0.964111626148224,"No","lb1"
"260","q21",57,48,13.15728,23.82931,8,0,4.7951397895813,"No","lb1"
"261","q21",57,50,63.75379,17.7378,7,0,23.1457595825195,"No","lb1"
"262","q21",57,51,22.95497,56.02822,7,0,0.648061692714691,"No","lb1"
"263","q21",57,56,33.02207,19.27253,6,0,35.0161666870117,"No","lb1"
"264","q21",58,20,113.0433,54.13836,22,0,3.57904815673828,"No","lb1"
"265","q21",58,22,100.30257,65.32626,19,0,1.67033386230469,"No","lb1"
"266","q21",58,24,88.95438,17.07451,19,0,12.4959869384766,"No","lb1"
"267","q21",58,31,357.83314,161.73338,19,0,14.8278350830078,"No","lb1"
"268","q21",58,33,208.13726,67.19972,19,0,6.9240403175354,"No","lb1"
"269","q21",58,34,92.2281,19.40311,19,0,20.1977386474609,"No","lb1"
"270","q21",58,43,382.61131,97.141043,11,0,31.9537734985352,"No","lb1"
"271","q21",58,44,75.88218,84.53556,11,0,29.2793502807617,"No","lb1"
"272","q21",58,45,301.81948,170.94523,11,0,0.0380319580435753,"No","lb1"
"273","q21",58,50,74.02781,63.75379,8,0,20.6571502685547,"No","lb1"
"274","q21",58,51,103.5164,22.95497,8,0,7.03762483596802,"No","lb1"
"275","q21",58,60,43.96749,38.08195,5,0,6.68361520767212,"No","lb1"
"276","q21",59,20,48.91325,113.0433,23,0,4.06235504150391,"No","lb1"
"277","q21",59,22,67.992676,100.30257,20,0,0.051971435546875,"No","lb1"
"278","q21",59,24,47.49235,88.95438,20,0,10.1443786621094,"No","lb1"
"279","q21",59,31,233.19855,357.83314,20,0,10.9656753540039,"No","lb1"
"280","q21",59,33,44.92492,208.13726,20,0,0.0158563181757927,"No","lb1"
"281","q21",59,34,19.854898,92.2281,20,0,8.40994739532471,"No","lb1"
"282","q21",59,43,335.1683,382.61131,12,0,29.7490406036377,"No","lb1"
"283","q21",59,44,77.94797,75.88218,12,0,26.0659351348877,"No","lb1"
"284","q21",59,45,309.69895,301.81948,12,0,-0.563060760498047,"No","lb1"
"285","q21",59,50,33.50441,74.02781,9,0,21.1614532470703,"No","lb1"
"286","q21",59,51,49.82487,103.5164,9,0,-0.229595482349396,"No","lb1"
"287","q21",59,60,6.710787,43.96749,6,0,6.51132583618164,"No","lb1"
"288","q21",60,20,67.19009,48.91325,24,0,5.44755554199219,"No","lb1"
"289","q21",60,22,143.2547,67.992676,21,0,1.80274200439453,"No","lb1"
"290","q21",60,24,68.69945,47.49235,21,0,15.0420989990234,"No","lb1"
"291","q21",60,31,210.4402,233.19855,21,0,13.4039993286133,"No","lb1"
"292","q21",60,33,83.80798,44.92492,21,0,-0.281929671764374,"No","lb1"
"293","q21",60,34,57.18504,19.854898,21,0,10.8705272674561,"No","lb1"
"294","q21",60,43,612.14752,335.1683,13,0,30.1507873535156,"No","lb1"
"295","q21",60,44,147.88596,77.94797,13,0,20.8163757324219,"No","lb1"
"296","q21",60,45,284.71917,309.69895,13,0,-0.35659322142601,"No","lb1"
"297","q21",60,51,146.008,49.82487,10,0,4.51230144500732,"No","lb1"
"298","q21",60,65,63.91283,11.3097,1,0,18.41676902771,"No","lb1"
"299","q21",60,66,93.48107,28.48748,1,0,9.80887222290039,"No","lb1"
"300","q21",61,20,148.4338,67.19009,25,0,2.05599212646484,"No","lb1"
"301","q21",61,22,72.01628,143.2547,22,0,-0.658126831054688,"No","lb1"
"302","q21",61,24,35.47802,68.69945,22,0,7.54433441162109,"No","lb1"
"303","q21",61,31,378.73061,210.4402,22,0,8.19472503662109,"No","lb1"
"304","q21",61,33,24.72118,83.80798,22,0,1.10030090808868,"No","lb1"
"305","q21",61,43,823.25524,612.14752,14,0,18.3647918701172,"No","lb1"
"306","q21",61,44,169.6053,147.88596,14,0,23.670015335083,"No","lb1"
"307","q21",61,45,81.93637,284.71917,14,0,0.205363735556602,"No","lb1"
"308","q21",61,51,222.5166,146.008,11,0,0.00123094115406275,"No","lb1"
"309","q21",61,65,119.5489,63.91283,2,0,12.0773124694824,"No","lb1"
"310","q21",62,20,4.604605,148.4338,26,0,2.64345550537109,"No","lb1"
"311","q21",62,22,103.82772,72.01628,23,0,-1.56375885009766,"No","lb1"
"312","q21",62,24,21.23965,35.47802,23,0,10.7343215942383,"No","lb1"
"313","q21",62,31,199.95673,378.73061,23,0,11.9675445556641,"No","lb1"
"314","q21",62,33,22.1792,24.72118,23,1,-0.539216756820679,"No","lb1"
"315","q21",62,43,386.35878,823.25524,15,0,0.0418472290039062,"No","lb1"
"316","q21",62,44,75.03793,169.6053,15,0,20.380880355835,"No","lb1"
"317","q21",62,45,32.5016,81.93637,15,0,1.47245872020721,"No","lb1"
"318","q21",62,51,148.73653,222.5166,12,0,-0.0326306223869324,"No","lb1"
"319","q21",62,65,35.58012,119.5489,3,0,8.88055419921875,"No","lb1"
"320","q21",63,22,259.14935,103.82772,24,0,0.157600402832031,"No","lb1"
"321","q21",63,24,60.63536,21.23965,24,0,14.9848937988281,"No","lb1"
"322","q21",63,31,340.8932,199.95673,24,0,14.5802841186523,"No","lb1"
"323","q21",63,33,4.940216,22.1792,24,0,5.1479115486145,"No","lb1"
"324","q21",63,34,12.71731,16.23372,24,0,16.5795574188232,"No","lb1"
"325","q21",63,43,570.27034,386.35878,16,0,4.24687957763672,"No","lb1"
"326","q21",63,44,42.42765,75.03793,16,0,17.8145179748535,"No","lb1"
"327","q21",63,45,57.58559,32.5016,16,0,0.058417122811079,"No","lb1"
"328","q21",63,51,101.3877,148.73653,13,0,0.00473478157073259,"No","lb1"
"329","q21",63,65,81.51427,35.58012,4,0,17.5196838378906,"No","lb1"
"330","q21",64,22,110.68915,259.14935,25,0,-1.01016759872437,"No","lb1"
"331","q21",64,24,63.57661,60.63536,25,0,14.2804794311523,"No","lb1"
"332","q21",64,31,229.11284,340.8932,25,0,14.123664855957,"No","lb1"
"333","q21",64,33,19.81042,4.940216,25,0,3.42142486572266,"No","lb1"
"334","q21",64,34,62.1448,12.71731,25,0,18.2998046875,"No","lb1"
"335","q21",64,43,713.413289,570.27034,17,0,-0.665390014648438,"No","lb1"
"336","q21",64,44,60.54789,42.42765,17,0,24.4334564208984,"No","lb1"
"337","q21",64,51,152.02248,101.3877,14,0,0.121785677969456,"No","lb1"
"338","q21",64,65,135.48147,81.51427,5,0,9.9534797668457,"No","lb1"
"339","q21",64,68,21.992257,3.57868,1,0,17.4402008056641,"No","lb1"
"340","q21",65,22,37.9927,110.68915,26,0,-1.05650329589844,"No","lb1"
"341","q21",65,31,140.8797,229.11284,26,0,11.9334869384766,"No","lb1"
"342","q21",65,33,9.547928,19.81042,26,0,6.38616180419922,"No","lb1"
"343","q21",65,43,179.036424,713.413289,18,0,0.0707473754882812,"No","lb1"
"344","q21",65,44,33.70079,60.54789,18,0,26.0645294189453,"No","lb1"
"345","q21",65,65,106.53741,135.48147,6,0,7.24615049362183,"No","lb1"
"346","q21",65,68,3.91143,21.992257,2,0,11.2329254150391,"No","lb1"
