"quad","year","SP_ID","x","y","GenID"
"A5P",17,"0","24.9639987996921","66.9813893603586","0"
"A5P",17,"1","35.1614965926478","30.1569561642848","1"
"A5P",17,"2","38.9183435091996","28.1659893557853","2"
"A5P",17,"3","44.8973125773824","23.8892907747017","3"
"A5P",17,"4","4.84899467471092","11.633763574654","4"
"A5P",17,"5","72.8861308709813","7.54495433166553","5"
"A5P",17,"6","62.39452252095","42.5123574786681","6"
"A5P",17,"7","90.2870646306119","84.6379760381148","7"
"A5P",17,"8","53.9944124861124","89.2107712079205","8"
"A5P",17,"22","65.1565135311249","48.6838839709524","22"
"A5P",17,"23","8.380126953125","54.541015625","23"
"A5P",17,"25","22.320556640625","56.097412109375","25"
"A5P",17,"26","48.077392578125","56.26220703125","26"
"A5P",17,"27","52.50244140625","57.061767578125","27"
"A5P",17,"28","55.9814453125","57.2601318359375","28"
"A5P",17,"29","53.22265625","58.4228515625","29"
"A5P",17,"30","76.019287109375","64.1082763671875","30"
"A5P",17,"32","15.9423828125","68.359375","32"
"A5P",17,"33","63.482666015625","69.439697265625","33"
"A5P",17,"34","22.442626953125","72.760009765625","34"
"A5P",17,"36","20.361328125","76.141357421875","36"
"A5P",17,"37","14.94140625","91.63818359375","37"
"AW2",22,"0","2.40854656393671","97.3904389559489","0"
"AW2",22,"1","2.6796181501294","84.1262919742425","1"
"AW2",22,"2","4.65763517856218","88.6197609518213","2"
"AW2",22,"3","7.38766761437791","67.9527637622671","3"
"AW2",22,"4","13.29997151295","59.9639083643912","4"
"AW2",22,"5","11.5375070049091","54.5472292255683","5"
"AW2",22,"6","12.4984417789166","38.3360207131266","6"
"AW2",22,"7","6.81273007761783","37.6133120447219","7"
"AW2",22,"8","19.1433309256723","34.1509639381212","8"
"AW2",22,"9","16.608166138241","35.7258239206022","9"
"AW2",22,"10","14.9233604100882","28.7685685006731","10"
"AW2",22,"11","17.5540761207401","27.4540655418838","11"
"AW2",22,"12","24.5491096453317","25.5934737771209","12"
"AW2",22,"13","31.7983675225383","28.7204734231239","13"
"AW2",22,"14","28.368833235922","37.4019520786085","14"
"AW2",22,"15","24.6969802413482","37.2630486201736","15"
"AW2",22,"16","25.0636390140928","32.9152537361518","16"
"AW2",22,"17","31.017276580722","48.6054593367743","17"
"AW2",22,"18","28.9642661947698","47.6492991052244","18"
"AW2",22,"19","16.5347395481009","12.3915030429876","19"
"AW2",22,"20","6.04707437267783","0.68480117202828","20"
"AW2",22,"21","10.8728147739885","5.37432453234795","21"
"AW2",22,"22","20.7993215871342","5.77744367455905","22"
