"size","freq"
-1.54276586375632,0.000293517969875508
-1.40942176640077,0.000380455582466447
-1.27607766904521,0.000488593583702856
-1.14273357168966,0.000621650736996401
-1.0093894743341,0.0007835868316174
-0.876045376978545,0.000978504981796058
-0.74270127962299,0.00121052358922081
-0.609357182267434,0.00148361937092459
-0.476013084911879,0.00180144554306245
-0.342668987556323,0.00216713223669145
-0.209324890200768,0.00258307927407079
-0.0759807928452122,0.0030507542599
0.0573633045103433,0.00357051120567001
0.190707401865899,0.00414144625982104
0.324051499221454,0.00476130724212223
0.45739559657701,0.00542647232890614
0.590739693932565,0.00613201027117463
0.724083791288121,0.00687182996384149
0.857427888643676,0.00763892120695398
0.990771985999232,0.00842568147046571
1.12411608335479,0.0092243159143019
1.25746018071034,0.0100272904667206
1.3908042780659,0.0108278111294809
1.52414837542145,0.0116202975496984
1.65749247277701,0.0124008158767027
1.79083657013256,0.0131674354438587
1.92418066748812,0.0139204760913121
2.05752476484368,0.0146626179262328
2.19086886219923,0.0153988526865222
2.32421295955479,0.0161362650785048
2.45755705691034,0.0168836427672482
2.5909011542659,0.0176509242850938
2.72424525162145,0.0184485041709042
2.85758934897701,0.01928642344663
2.99093344633256,0.0201734805592843
3.12427754368812,0.0211163028999082
3.25762164104367,0.022118421971929
3.39096573839923,0.0231793965023934
3.52430983575479,0.0242940277692487
3.65765393311034,0.0254517107830545
3.7909980304659,0.026635964352332
3.92434212782145,0.027824182992379
4.05768622517701,0.0289876543359257
4.19103032253256,0.030091886932118
4.32437441988812,0.0310972941790481
4.45771851724367,0.0319602788806485
4.59106261459923,0.0326347568455129
4.72440671195479,0.0330741434379945
4.85775080931034,0.0332337998953322
4.9910949066659,0.0330738926875259
5.12443900402145,0.0325625570941021
5.25778310137701,0.031679177037558
5.39112719873256,0.0304175043347436
5.52447129608812,0.0287882564960793
5.65781539344367,0.0268207749053259
5.79115949079923,0.0245633211907999
5.92450358815478,0.0220816641039233
6.05784768551034,0.0194557773251345
6.19119178286589,0.0167747253117334
6.32453588022145,0.0141301271864156
6.45787997757701,0.0116088976907442
6.59122407493256,0.00928619191423144
6.72456817228812,0.00721955250758787
6.85791226964367,0.00544512884341106
6.99125636699923,0.00397651172999146
7.12460046435478,0.00280626697895621
7.25794456171034,0.00190976369282929
7.39128865906589,0.0012505004369058
7.52463275642145,0.000785931861786357
7.65797685377701,0.000472830937600333
7.79132095113256,0.000271461349565617
7.92466504848812,0.000148198360292818
8.05800914584367,7.66131500248038e-05
8.19135324319923,3.73213062564952e-05
8.32469734055478,1.70324868743222e-05
