"size","freq"
-1.53980065435475,0.0328080417719825
-1.40052613819604,0.0364110550427367
-1.26125162203734,0.0392546974650807
-1.12197710587863,0.0411535998211896
-0.982702589719929,0.0420169177382369
-0.843428073561224,0.0418619370285661
-0.704153557402519,0.0408094971951614
-0.564879041243814,0.0390623244515676
-0.425604525085109,0.0368712242726097
-0.286330008926404,0.0344965163983052
-0.1470554927677,0.0321724933038825
-0.00778097660899468,0.0300811136149254
0.13149353954971,0.0283382667036996
0.270768055708415,0.0269927314415601
0.41004257186712,0.0260353139821275
0.549317088025825,0.0254141612997835
0.688591604184529,0.025052031332072
0.827866120343234,0.024862090905103
0.967140636501939,0.0247601335582548
1.10641515266064,0.0246724767486448
1.24568966881935,0.0245398651548273
1.38496418497805,0.0243183220533819
1.52423870113676,0.0239780738422748
1.66351321729546,0.0235015473072363
1.80278773345417,0.0228811583970704
1.94206224961287,0.0221173041769787
2.08133676577158,0.0212167167346652
2.22061128193028,0.0201911710911085
2.35988579808899,0.0190564558726643
2.49916031424769,0.0178314951332529
2.6384348304064,0.0165375275556208
2.7777093465651,0.0151972842223238
2.91698386272381,0.0138341436232828
3.05625837888251,0.0124712741593327
3.19553289504122,0.0111307963503141
3.33480741119992,0.00983300845712331
3.47408192735863,0.00859572115272852
3.61335644351733,0.00743374097788612
3.75263095967604,0.0063585307666941
3.89190547583474,0.0053780603528659
4.03117999199345,0.00449684495508722
4.17045450815215,0.00371615375672214
4.30972902431085,0.00303435902965067
4.44900354046956,0.00244738787931287
4.58827805662826,0.00194923488564181
4.72755257278697,0.00153249454418341
4.86682708894567,0.00118887687683827
5.00610160510438,0.00090967685904182
5.14537612126308,0.000686177138620289
5.28465063742179,0.00050997261777969
