"","quad","year","quadname","trackID","area","survives","age","distEdgeMin","allEdge","Grazing","Group"
"139","q21",35,"e1q4.1",27,1.734511,0,1,20.5170822143555,0,"No","lb1"
"140","q21",35,"e1q4.1",21,1.065136,1,1,22.329963684082,0,"No","lb1"
"141","q21",64,"e1q4.1",123,0.6680022,0,1,0.685676574707031,1,"No","lb1"
"142","q21",46,"e1q4.1",3,46.258013,1,13,12.8636856079102,0,"No","lb1"
"143","q21",46,"e1q4.1",1,46.513799,1,13,0.667510986328125,0,"No","lb1"
"144","q21",46,"e1q4.1",14,1099.044787,1,13,10.0908336639404,0,"No","lb1"
"145","q21",46,"e1q4.1",46,31.41254,1,4,0.313661485910416,0,"No","lb1"
"146","q21",46,"e1q4.1",38,46.71153,1,11,0.620983362197876,0,"No","lb1"
"147","q21",38,"e1q4.1",23,35.12918,0,4,24.2567825317383,0,"No","lb1"
"148","q21",38,"e1q4.1",26,81.87589,1,4,5.61085653305054,0,"No","lb1"
"149","q21",38,"e1q4.1",17,47.88962,1,4,-0.0030364990234375,0,"No","lb1"
"150","q21",38,"e1q4.1",1,54.97715,1,5,2.11330413818359,0,"No","lb1"
"151","q21",38,"e1q4.1",28,97.33276,1,4,15.2360048294067,0,"No","lb1"
"152","q21",38,"e1q4.1",10,111.89881,1,5,21.063570022583,0,"No","lb1"
"153","q21",38,"e1q4.1",21,62.92215,1,4,20.0664901733398,0,"No","lb1"
"154","q21",59,"e1q4.1",85,13.90921,0,2,21.8688125610352,0,"No","lb1"
"155","q21",59,"e1q4.1",91,13.27257,0,2,8.1942310333252,0,"No","lb1"
"156","q21",59,"e1q4.1",14,596.915503,1,26,-0.0596642754971981,0,"No","lb1"
"157","q21",59,"e1q4.1",82,8.677421,1,3,19.1254272460938,0,"No","lb1"
"158","q21",38,"e1q4.1",19,60.39432,1,4,7.89621305465698,0,"No","lb1"
"159","q21",38,"e1q4.1",14,143.04957,1,5,20.6173629760742,0,"No","lb1"
"160","q21",38,"e1q4.1",3,176.5855,1,5,3.97413635253906,0,"No","lb1"
"161","q21",38,"e1q4.1",38,37.81442,1,3,-0.250692039728165,0,"No","lb1"
"162","q21",36,"e1q4.1",31,11.92878,1,1,9.64382171630859,0,"No","lb1"
"163","q21",35,"e1q4.1",26,3.308992,1,1,7.41853332519531,0,"No","lb1"
"164","q21",35,"e1q4.1",30,1.869343,1,1,3.32324981689453,0,"No","lb1"
"165","q21",35,"e1q4.1",25,1.100871,0,1,11.5309524536133,0,"No","lb1"
"166","q21",35,"e1q4.1",8,10.33697,1,2,5.17467498779297,0,"No","lb1"
"167","q21",35,"e1q4.1",5,0.8231974,1,2,9.73075103759766,0,"No","lb1"
"168","q21",35,"e1q4.1",29,0.8038312,1,1,16.0878829956055,0,"No","lb1"
"169","q21",35,"e1q4.1",10,6.277264,1,2,11.4734039306641,0,"No","lb1"
"170","q21",35,"e1q4.1",16,1.330413,1,2,6.47364044189453,0,"No","lb1"
"171","q21",35,"e1q4.1",17,5.980866,1,1,0.818099975585938,1,"No","lb1"
"172","q21",35,"e1q4.1",23,2.604328,1,1,30.893310546875,0,"No","lb1"
"173","q21",35,"e1q4.1",3,10.16256,1,2,14.2387847900391,0,"No","lb1"
"174","q21",35,"e1q4.1",14,7.770956,1,2,33.4119415283203,0,"No","lb1"
"175","q21",35,"e1q4.1",4,4.537056,1,2,4.77407073974609,0,"No","lb1"
"176","q21",35,"e1q4.1",28,2.187092,1,1,18.9987335205078,0,"No","lb1"
"177","q21",37,"e1q4.1",26,60.4744,1,3,4.66986894607544,0,"No","lb1"
"178","q21",42,"e1q4.1",10,243.618916,1,9,17.8085861206055,0,"No","lb1"
"179","q21",42,"e1q4.1",36,120.80064,1,7,18.2614288330078,0,"No","lb1"
"180","q21",42,"e1q4.1",28,181.0524,1,8,10.6769275665283,0,"No","lb1"
"181","q21",35,"e1q4.1",12,2.724332,1,2,33.0955657958984,0,"No","lb1"
"182","q21",35,"e1q4.1",13,2.630796,0,2,38.7008934020996,0,"No","lb1"
"183","q21",45,"e1q4.1",3,126.441392,1,12,13.9671401977539,0,"No","lb1"
"184","q21",45,"e1q4.1",40,24.08868,1,5,5.57499742507935,0,"No","lb1"
"185","q21",45,"e1q4.1",36,16.287621,0,10,15.7935791015625,0,"No","lb1"
"186","q21",45,"e1q4.1",14,933.411418,1,12,8.48940181732178,0,"No","lb1"
"187","q21",35,"e1q4.1",20,4.141117,1,1,20.4183120727539,0,"No","lb1"
"188","q21",35,"e1q4.1",19,4.926821,1,1,8.80210876464844,0,"No","lb1"
"189","q21",43,"e1q4.1",28,11.53381,0,9,19.5975303649902,0,"No","lb1"
"190","q21",43,"e1q4.1",36,228.70847,1,8,15.8136978149414,0,"No","lb1"
"191","q21",43,"e1q4.1",3,196.863075,1,10,11.5716094970703,0,"No","lb1"
"192","q21",43,"e1q4.1",1,144.47611,1,10,1.32637786865234,0,"No","lb1"
"193","q21",40,"e1q4.1",1,33.893829,1,7,5.07582092285156,0,"No","lb1"
"194","q21",65,"e1q4.1",99,24.9362,1,5,21.0322723388672,0,"No","lb1"
"195","q21",65,"e1q4.1",105,24.24788,1,4,10.1949615478516,0,"No","lb1"
"196","q21",65,"e1q4.1",98,11.000327,0,5,24.6772003173828,0,"No","lb1"
"197","q21",65,"e1q4.1",14,316.194584,1,32,1.941162109375,0,"No","lb1"
"198","q21",40,"e1q4.1",10,46.414911,1,7,21.0443344116211,0,"No","lb1"
"199","q21",40,"e1q4.1",2,48.22993,1,7,-0.037109375,0,"No","lb1"
"200","q21",65,"e1q4.1",139,5.931423,0,1,3.14335632324219,0,"No","lb1"
"201","q21",65,"e1q4.1",134,13.12354,0,1,33.8074417114258,0,"No","lb1"
"202","q21",65,"e1q4.1",93,91.803581,1,7,-1.13431549072266,0,"No","lb1"
"203","q21",65,"e1q4.1",125,6.558593,0,1,13.4421110153198,0,"No","lb1"
"204","q21",65,"e1q4.1",126,50.26221,1,1,14.7154312133789,0,"No","lb1"
"205","q21",65,"e1q4.1",138,9.567036,0,1,14.5779724121094,0,"No","lb1"
"206","q21",65,"e1q4.1",124,3.305171,0,1,-0.0728836059570312,1,"No","lb1"
"207","q21",65,"e1q4.1",114,11.72803,1,2,6.52936553955078,0,"No","lb1"
"208","q21",65,"e1q4.1",130,8.819366,0,1,26.0284042358398,0,"No","lb1"
"209","q21",65,"e1q4.1",103,44.68987,0,4,33.8256530761719,0,"No","lb1"
"210","q21",65,"e1q4.1",128,7.104897,0,1,16.3150787353516,0,"No","lb1"
"211","q21",65,"e1q4.1",135,4.642394,1,1,8.66645812988281,0,"No","lb1"
"212","q21",65,"e1q4.1",129,56.52816,0,1,25.0494155883789,0,"No","lb1"
"213","q21",65,"e1q4.1",137,5.734629,0,1,1.34362030029297,1,"No","lb1"
"214","q21",65,"e1q4.1",133,3.532729,0,1,28.6642532348633,0,"No","lb1"
"215","q21",37,"e1q4.1",3,105.0099,1,4,11.1738433837891,0,"No","lb1"
"216","q21",37,"e1q4.1",17,31.84439,1,3,-0.06329345703125,0,"No","lb1"
"217","q21",54,"e1q4.1",69,10.391056,1,2,18.3919067382812,0,"No","lb1"
"218","q21",54,"e1q4.1",8,59.70993,1,21,0.615148425102234,0,"No","lb1"
"219","q21",54,"e1q4.1",57,6.591262,1,6,22.1098365783691,0,"No","lb1"
"220","q21",54,"e1q4.1",70,0.2183879,0,1,-0.0437698364257812,1,"No","lb1"
"221","q21",50,"e1q4.1",8,82.368684,1,17,3.43625164031982,0,"No","lb1"
"222","q21",50,"e1q4.1",38,42.432877,1,15,-0.711153864860535,0,"No","lb1"
"223","q21",50,"e1q4.1",14,597.5459344,1,17,4.63478851318359,0,"No","lb1"
"224","q21",50,"e1q4.1",46,0.7509404,1,8,3.55954432487488,1,"No","lb1"
"225","q21",50,"e1q4.1",40,48.47786,1,10,9.14541816711426,0,"No","lb1"
"226","q21",50,"e1q4.1",2,42.047961,1,17,0.627197265625,0,"No","lb1"
"227","q21",50,"e1q4.1",57,32.90985,1,2,12.2606563568115,0,"No","lb1"
"228","q21",60,"e1q4.1",88,8.49263,0,3,22.0068283081055,0,"No","lb1"
"229","q21",60,"e1q4.1",72,10.1445433,1,7,5.72677612304688,0,"No","lb1"
"230","q21",60,"e1q4.1",96,9.388341,1,1,3.78357243537903,0,"No","lb1"
"231","q21",60,"e1q4.1",82,4.95906,0,4,17.9501190185547,0,"No","lb1"
"232","q21",60,"e1q4.1",65,13.20159,1,10,21.6654891967773,0,"No","lb1"
"233","q21",62,"e1q4.1",105,11.22682,1,1,12.9101047515869,0,"No","lb1"
"234","q21",62,"e1q4.1",95,17.98436,0,3,15.3830871582031,0,"No","lb1"
"235","q21",62,"e1q4.1",65,14.72588,0,12,22.3952407836914,0,"No","lb1"
"236","q21",62,"e1q4.1",104,8.788775,0,1,15.9006633758545,0,"No","lb1"
"237","q21",62,"e1q4.1",102,26.89371,1,1,28.4105682373047,0,"No","lb1"
"238","q21",62,"e1q4.1",14,394.412197,1,29,0.643760681152344,0,"No","lb1"
"239","q21",62,"e1q4.1",99,23.41504,1,2,19.8308601379395,0,"No","lb1"
"240","q21",62,"e1q4.1",96,60.83918,0,3,1.32271718978882,0,"No","lb1"
"241","q21",62,"e1q4.1",98,9.956513,1,2,14.8749618530273,0,"No","lb1"
"242","q21",62,"e1q4.1",93,88.66746,1,4,-1.30024969577789,0,"No","lb1"
"243","q21",62,"e1q4.1",110,3.09562,0,1,0.515914916992188,1,"No","lb1"
"244","q21",62,"e1q4.1",108,5.071195,0,1,4.12355899810791,0,"No","lb1"
"245","q21",62,"e1q4.1",100,96.66778,1,2,-0.163502186536789,0,"No","lb1"
"246","q21",62,"e1q4.1",103,3.95517,1,1,40.1876983642578,0,"No","lb1"
"247","q21",62,"e1q4.1",107,3.668493,0,1,0.3280029296875,1,"No","lb1"
"248","q21",62,"e1q4.1",106,11.24364,0,1,6.60279989242554,0,"No","lb1"
"249","q21",62,"e1q4.1",72,36.78381,1,9,1.837158203125,0,"No","lb1"
"250","q21",62,"e1q4.1",109,4.4787,0,1,2.41393280029297,0,"No","lb1"
"251","q21",64,"e1q4.1",115,0.6679959,1,1,26.6127548217773,0,"No","lb1"
"252","q21",61,"e1q4.1",93,32.28302,1,3,-0.727162778377533,0,"No","lb1"
"253","q21",61,"e1q4.1",96,10.34255,1,2,3.99078631401062,0,"No","lb1"
"254","q21",54,"e1q4.1",73,3.953539,1,1,15.5944671630859,0,"No","lb1"
"255","q21",54,"e1q4.1",74,9.795358,1,1,15.2051391601562,0,"No","lb1"
"256","q21",54,"e1q4.1",65,17.981128,1,4,6.03651428222656,0,"No","lb1"
"257","q21",36,"e1q4.1",8,21.22274,1,3,6.29817676544189,0,"No","lb1"
"258","q21",65,"e1q4.1",132,50.96855,0,1,3.14857482910156,0,"No","lb1"
"259","q21",37,"e1q4.1",19,32.22285,1,3,3.99740290641785,0,"No","lb1"
"260","q21",37,"e1q4.1",28,49.65681,1,3,20.061544418335,0,"No","lb1"
"261","q21",54,"e1q4.1",72,11.98501,1,1,2.35334777832031,0,"No","lb1"
"262","q21",54,"e1q4.1",14,789.469465,1,21,-0.0107050389051437,0,"No","lb1"
"263","q21",64,"e1q4.1",116,0.6680007,0,1,46.3525543212891,0,"No","lb1"
"264","q21",52,"e1q4.1",2,7.95708,0,19,1.02124786376953,1,"No","lb1"
"265","q21",52,"e1q4.1",8,107.586111,1,19,1.79797339439392,0,"No","lb1"
"266","q21",52,"e1q4.1",65,6.257492,1,2,6.81736755371094,0,"No","lb1"
"267","q21",52,"e1q4.1",38,19.597121,1,17,-0.346880823373795,0,"No","lb1"
"268","q21",52,"e1q4.1",14,366.94998,1,19,7.27371692657471,0,"No","lb1"
"269","q21",52,"e1q4.1",57,30.40412,1,4,9.5893726348877,0,"No","lb1"
"270","q21",52,"e1q4.1",68,8.41581,0,2,-0.683906555175781,1,"No","lb1"
"271","q21",52,"e1q4.1",46,39.54023,0,10,4.77814483642578,0,"No","lb1"
"272","q21",52,"e1q4.1",40,21.832068,1,12,-0.23077517747879,0,"No","lb1"
"273","q21",46,"e1q4.1",26,141.182069,1,12,-0.286728411912918,0,"No","lb1"
"274","q21",46,"e1q4.1",2,14.640068,1,13,1.04311370849609,0,"No","lb1"
"275","q21",38,"e1q4.1",36,69.36146,1,3,20.5889511108398,0,"No","lb1"
"276","q21",38,"e1q4.1",4,89.60623,1,5,0.0808026492595673,0,"No","lb1"
"277","q21",38,"e1q4.1",31,17.43394,1,3,11.5796356201172,0,"No","lb1"
"278","q21",38,"e1q4.1",8,88.20892,1,5,1.57411205768585,0,"No","lb1"
"279","q21",36,"e1q4.1",1,36.52691,1,3,1.59099578857422,0,"No","lb1"
"280","q21",36,"e1q4.1",12,5.896266,0,3,26.4705276489258,0,"No","lb1"
"281","q21",36,"e1q4.1",2,20.465558,1,3,2.18195343017578,0,"No","lb1"
"282","q21",36,"e1q4.1",20,14.799495,0,2,15.3158884048462,0,"No","lb1"
"283","q21",40,"e1q4.1",36,63.43249,1,5,19.7189254760742,0,"No","lb1"
"284","q21",36,"e1q4.1",29,2.595872,0,2,14.8981685638428,0,"No","lb1"
"285","q21",36,"e1q4.1",23,5.714893,1,2,31.9370727539062,0,"No","lb1"
"286","q21",61,"e1q4.1",99,10.50438,1,1,25.9966278076172,0,"No","lb1"
"287","q21",61,"e1q4.1",38,2.948966,0,26,15.3150100708008,0,"No","lb1"
"288","q21",61,"e1q4.1",14,388.783015,1,28,1.61204528808594,0,"No","lb1"
"289","q21",61,"e1q4.1",98,7.525251,1,1,16.2722244262695,0,"No","lb1"
"290","q21",61,"e1q4.1",65,28.18741,1,11,21.6746978759766,0,"No","lb1"
"291","q21",61,"e1q4.1",100,31.45004,1,1,6.24282789230347,0,"No","lb1"
"292","q21",51,"e1q4.1",57,36.053086,1,3,9.71526622772217,0,"No","lb1"
"293","q21",51,"e1q4.1",2,26.081228,0,18,1.12747955322266,0,"No","lb1"
"294","q21",51,"e1q4.1",38,91.870812,1,16,0.0267859343439341,0,"No","lb1"
"295","q21",51,"e1q4.1",58,3.940391,0,1,13.8869171142578,0,"No","lb1"
"296","q21",36,"e1q4.1",33,7.859422,0,1,35.174934387207,0,"No","lb1"
"297","q21",58,"e1q4.1",83,14.34104,1,1,0.20892333984375,0,"No","lb1"
"298","q21",36,"e1q4.1",3,30.333686,1,3,12.5052871704102,0,"No","lb1"
"299","q21",36,"e1q4.1",5,2.840979,0,3,9.97262477874756,0,"No","lb1"
"300","q21",36,"e1q4.1",7,7.493961,0,3,29.1108074188232,0,"No","lb1"
"301","q21",37,"e1q4.1",16,34.46879,1,4,1.71977651119232,0,"No","lb1"
"302","q21",37,"e1q4.1",36,59.87901,1,2,22.1571884155273,0,"No","lb1"
"303","q21",45,"e1q4.1",38,103.935066,1,10,0.243351101875305,0,"No","lb1"
"304","q21",37,"e1q4.1",14,178.81212,1,4,22.019115447998,0,"No","lb1"
"305","q21",37,"e1q4.1",23,59.98487,1,3,27.382194519043,0,"No","lb1"
"306","q21",37,"e1q4.1",21,23.71523,1,3,21.2951278686523,0,"No","lb1"
"307","q21",37,"e1q4.1",1,91.783875,1,4,1.42758178710938,0,"No","lb1"
