"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","quadname","Grazing","Group"
"61","q21",53,73,3.953539,1,1,15.5944671630859,0,"e1q4.1","No","lb1"
"62","q21",54,78,4.889061,0,1,0.55023193359375,1,"e1q4.1","No","lb1"
"63","q21",54,80,6.823313,1,1,23.8642959594727,0,"e1q4.1","No","lb1"
"64","q21",54,79,6.838839,0,1,23.7748413085938,0,"e1q4.1","No","lb1"
"65","q21",55,81,5.967786,1,1,22.1442260742188,0,"e1q4.1","No","lb1"
"66","q21",56,82,8.766476,1,1,16.4627151489258,0,"e1q4.1","No","lb1"
"67","q21",57,84,3.324067,0,1,10.4817504882812,0,"e1q4.1","No","lb1"
"68","q21",57,88,3.868475,1,1,22.8926544189453,0,"e1q4.1","No","lb1"
"69","q21",57,92,2.440815,0,1,2.74442625045776,1,"e1q4.1","No","lb1"
"70","q21",57,86,6.398324,0,1,26.3382186889648,0,"e1q4.1","No","lb1"
"71","q21",57,85,7.912813,1,1,18.8119430541992,0,"e1q4.1","No","lb1"
"72","q21",57,91,1.582103,1,1,13.6500606536865,0,"e1q4.1","No","lb1"
"73","q21",57,90,11.18172,0,1,34.4694175720215,0,"e1q4.1","No","lb1"
"74","q21",57,89,4.057379,0,1,11.3617782592773,0,"e1q4.1","No","lb1"
"75","q21",57,87,8.662488,0,1,33.9648284912109,0,"e1q4.1","No","lb1"
"76","q21",57,83,14.34104,1,1,0.20892333984375,0,"e1q4.1","No","lb1"
"77","q21",58,93,25.9658,1,1,0.0477580577135086,1,"e1q4.1","No","lb1"
"78","q21",59,95,9.209661,1,1,15.2540740966797,0,"e1q4.1","No","lb1"
"79","q21",59,97,1.91851,0,1,24.4494781494141,0,"e1q4.1","No","lb1"
"80","q21",59,94,2.610302,0,1,6.86961364746094,0,"e1q4.1","No","lb1"
"81","q21",59,96,9.388341,1,1,3.78357243537903,0,"e1q4.1","No","lb1"
"82","q21",60,98,7.525251,1,1,16.2722244262695,0,"e1q4.1","No","lb1"
"83","q21",60,100,31.45004,1,1,6.24282789230347,0,"e1q4.1","No","lb1"
"84","q21",60,99,10.50438,1,1,25.9966278076172,0,"e1q4.1","No","lb1"
"85","q21",61,104,8.788775,0,1,15.9006633758545,0,"e1q4.1","No","lb1"
"86","q21",61,103,3.95517,1,1,40.1876983642578,0,"e1q4.1","No","lb1"
"87","q21",61,106,11.24364,0,1,6.60279989242554,0,"e1q4.1","No","lb1"
"88","q21",61,108,5.071195,0,1,4.12355899810791,0,"e1q4.1","No","lb1"
"89","q21",61,102,26.89371,1,1,28.4105682373047,0,"e1q4.1","No","lb1"
"90","q21",61,107,3.668493,0,1,0.3280029296875,1,"e1q4.1","No","lb1"
"91","q21",61,105,11.22682,1,1,12.9101047515869,0,"e1q4.1","No","lb1"
"92","q21",61,110,3.09562,0,1,0.515914916992188,1,"e1q4.1","No","lb1"
"93","q21",61,109,4.4787,0,1,2.41393280029297,0,"e1q4.1","No","lb1"
"94","q21",61,101,26.71959,0,1,25.5995712280273,0,"e1q4.1","No","lb1"
"95","q21",62,112,2.873263,1,1,6.01750802993774,0,"e1q4.1","No","lb1"
"96","q21",62,111,0.7328251,1,1,16.9709987640381,0,"e1q4.1","No","lb1"
"97","q21",63,117,0.6680069,0,1,47.6977996826172,0,"e1q4.1","No","lb1"
"98","q21",63,119,7.614092,0,1,38.6887130737305,0,"e1q4.1","No","lb1"
"99","q21",63,114,0.6680023,1,1,9.85465240478516,0,"e1q4.1","No","lb1"
"100","q21",63,116,0.6680007,0,1,46.3525543212891,0,"e1q4.1","No","lb1"
"101","q21",63,120,4.176331,1,1,23.1346893310547,0,"e1q4.1","No","lb1"
"102","q21",63,118,0.6680069,0,1,43.7898941040039,0,"e1q4.1","No","lb1"
"103","q21",63,121,0.6680052,1,1,6.41631317138672,0,"e1q4.1","No","lb1"
"104","q21",63,123,0.6680022,0,1,0.685676574707031,1,"e1q4.1","No","lb1"
"105","q21",63,122,0.6679962,0,1,2.09335327148438,1,"e1q4.1","No","lb1"
"106","q21",63,113,0.6680021,0,1,8.14433288574219,0,"e1q4.1","No","lb1"
"107","q21",63,115,0.6679959,1,1,26.6127548217773,0,"e1q4.1","No","lb1"
"108","q21",64,139,5.931423,0,1,3.14335632324219,0,"e1q4.1","No","lb1"
"109","q21",64,131,30.53863,0,1,32.4219360351562,0,"e1q4.1","No","lb1"
"110","q21",64,129,56.52816,0,1,25.0494155883789,0,"e1q4.1","No","lb1"
"111","q21",64,132,50.96855,0,1,3.14857482910156,0,"e1q4.1","No","lb1"
"112","q21",64,128,7.104897,0,1,16.3150787353516,0,"e1q4.1","No","lb1"
"113","q21",64,126,50.26221,1,1,14.7154312133789,0,"e1q4.1","No","lb1"
"114","q21",64,127,5.482587,0,1,3.48092985153198,0,"e1q4.1","No","lb1"
"115","q21",64,130,8.819366,0,1,26.0284042358398,0,"e1q4.1","No","lb1"
"116","q21",64,133,3.532729,0,1,28.6642532348633,0,"e1q4.1","No","lb1"
"117","q21",64,137,5.734629,0,1,1.34362030029297,1,"e1q4.1","No","lb1"
"118","q21",64,134,13.12354,0,1,33.8074417114258,0,"e1q4.1","No","lb1"
"119","q21",64,138,9.567036,0,1,14.5779724121094,0,"e1q4.1","No","lb1"
"120","q21",64,124,3.305171,0,1,-0.0728836059570312,1,"e1q4.1","No","lb1"
"121","q21",64,135,4.642394,1,1,8.66645812988281,0,"e1q4.1","No","lb1"
"122","q21",64,125,6.558593,0,1,13.4421110153198,0,"e1q4.1","No","lb1"
"123","q21",64,136,5.642178,0,1,14.142333984375,0,"e1q4.1","No","lb1"
"124","q21",65,141,1.898612,1,1,18.6117706298828,0,"e1q4.1","No","lb1"
"125","q21",65,140,8.579897,0,1,18.8968906402588,0,"e1q4.1","No","lb1"
"126","q21",67,144,14.56478,0,1,-0.022979736328125,0,"e1q4.1","No","lb1"
"127","q21",67,143,7.312939,0,1,28.2517852783203,0,"e1q4.1","No","lb1"
"128","q21",67,142,28.62051,0,1,26.9048233032227,0,"e1q4.1","No","lb1"
"129","q22",35,20,0.6529578,0,1,24.7924041748047,0,"e1q4.2","No","lb1"
"130","q22",35,19,2.178271,0,1,30.2438735961914,0,"e1q4.2","No","lb1"
"131","q22",35,17,6.847844,1,1,11.5133037567139,0,"e1q4.2","No","lb1"
"132","q22",35,21,3.27616,1,1,26.4579162597656,0,"e1q4.2","No","lb1"
"133","q22",35,18,1.032492,0,1,30.5883026123047,0,"e1q4.2","No","lb1"
"134","q22",35,16,12.21113,0,1,-0.0649337768554688,1,"e1q4.2","No","lb1"
"135","q22",37,22,28.62697,1,1,1.06836748123169,0,"e1q4.2","No","lb1"
"136","q22",40,26,57.95473,1,1,-0.0967201292514801,0,"e1q4.2","No","lb1"
"137","q22",40,24,0.6873816,0,1,4.91115236282349,0,"e1q4.2","No","lb1"
"138","q22",40,23,0.6873925,1,1,43.5293502807617,0,"e1q4.2","No","lb1"
"139","q22",40,25,0.6873847,1,1,7.47736358642578,0,"e1q4.2","No","lb1"
"140","q22",41,27,0.6935899,0,1,33.5229454040527,0,"e1q4.2","No","lb1"
"141","q22",41,29,0.6935868,0,1,36.4254875183105,0,"e1q4.2","No","lb1"
"142","q22",41,30,0.6935835,0,1,37.5988235473633,0,"e1q4.2","No","lb1"
"143","q22",41,28,0.6935867,0,1,41.3471260070801,0,"e1q4.2","No","lb1"
"144","q22",42,31,12.72912,1,1,8.46176147460938,0,"e1q4.2","No","lb1"
"145","q22",43,34,4.995469,0,1,12.2855024337769,0,"e1q4.2","No","lb1"
"146","q22",43,33,3.09474,0,1,10.028923034668,0,"e1q4.2","No","lb1"
"147","q22",43,32,6.406824,0,1,39.1499366760254,0,"e1q4.2","No","lb1"
"148","q22",43,35,2.839373,0,1,8.98698043823242,0,"e1q4.2","No","lb1"
"149","q22",45,36,18.59688,0,1,22.6333599090576,0,"e1q4.2","No","lb1"
"150","q22",47,42,2.717056,0,1,0.137828946113586,1,"e1q4.2","No","lb1"
"151","q22",47,39,2.328032,0,1,21.3717575073242,0,"e1q4.2","No","lb1"
"152","q22",47,40,1.796636,0,1,36.144702911377,0,"e1q4.2","No","lb1"
"153","q22",47,37,4.917784,0,1,4.30039978027344,0,"e1q4.2","No","lb1"
"154","q22",47,41,4.129779,0,1,12.9366264343262,0,"e1q4.2","No","lb1"
"155","q22",47,38,7.257607,0,1,14.4164428710938,0,"e1q4.2","No","lb1"
"156","q22",49,43,1.333395,0,1,16.4692687988281,0,"e1q4.2","No","lb1"
"157","q22",50,58,3.37206,0,1,6.22958135604858,0,"e1q4.2","No","lb1"
"158","q22",50,49,1.14822,0,1,37.3288764953613,0,"e1q4.2","No","lb1"
"159","q22",50,50,3.552776,0,1,29.1877784729004,0,"e1q4.2","No","lb1"
"160","q22",50,52,1.598196,0,1,5.08304262161255,0,"e1q4.2","No","lb1"
"161","q22",50,44,5.704365,0,1,6.87831878662109,0,"e1q4.2","No","lb1"
"162","q22",50,46,0.8223523,0,1,-0.723159790039062,1,"e1q4.2","No","lb1"
"163","q22",50,60,3.069566,0,1,-0.372821003198624,1,"e1q4.2","No","lb1"
"164","q22",50,51,1.227095,0,1,3.0558614730835,1,"e1q4.2","No","lb1"
"165","q22",50,56,2.84756,0,1,12.184024810791,0,"e1q4.2","No","lb1"
"166","q22",50,54,4.747643,0,1,20.8313579559326,0,"e1q4.2","No","lb1"
"167","q22",50,45,4.987574,0,1,5.81643438339233,0,"e1q4.2","No","lb1"
"168","q22",50,53,2.790442,1,1,6.07742786407471,0,"e1q4.2","No","lb1"
"169","q22",50,48,5.171042,0,1,35.6206665039062,0,"e1q4.2","No","lb1"
"170","q22",50,57,5.377015,0,1,11.5500183105469,0,"e1q4.2","No","lb1"
"171","q22",50,47,4.637018,0,1,-0.602807402610779,1,"e1q4.2","No","lb1"
"172","q22",50,59,2.560337,0,1,-0.695748746395111,1,"e1q4.2","No","lb1"
"173","q22",50,55,6.013621,1,1,18.1313171386719,0,"e1q4.2","No","lb1"
"174","q22",53,62,7.2027,1,1,3.56174468994141,0,"e1q4.2","No","lb1"
"175","q22",53,61,3.630906,0,1,-0.215660095214844,1,"e1q4.2","No","lb1"
"176","q22",53,64,5.073006,0,1,12.9045181274414,0,"e1q4.2","No","lb1"
"177","q22",53,69,3.201566,1,1,11.6918268203735,0,"e1q4.2","No","lb1"
"178","q22",53,72,5.109925,0,1,2.01663517951965,1,"e1q4.2","No","lb1"
"179","q22",53,68,5.346989,0,1,22.6642932891846,0,"e1q4.2","No","lb1"
"180","q22",53,71,7.644555,1,1,3.29211854934692,0,"e1q4.2","No","lb1"
"181","q22",53,67,4.44481,0,1,24.0378341674805,0,"e1q4.2","No","lb1"
"182","q22",53,66,4.868243,0,1,39.4483947753906,0,"e1q4.2","No","lb1"
"183","q22",53,63,5.753047,0,1,10.7234878540039,0,"e1q4.2","No","lb1"
"184","q22",53,70,3.405034,0,1,4.71113109588623,0,"e1q4.2","No","lb1"
"185","q22",53,65,10.21182,0,1,26.2985973358154,0,"e1q4.2","No","lb1"
"186","q22",54,73,25.89004,0,1,-0.166892647743225,1,"e1q4.2","No","lb1"
"187","q22",55,74,16.63125,0,1,28.5199127197266,0,"e1q4.2","No","lb1"
"188","q22",56,75,8.869984,1,1,25.8313674926758,0,"e1q4.2","No","lb1"
"189","q22",57,77,13.06913,0,1,4.64684009552002,0,"e1q4.2","No","lb1"
"190","q22",57,76,7.16441,0,1,7.10127639770508,0,"e1q4.2","No","lb1"
"191","q22",58,78,4.661106,0,1,6.44681072235107,0,"e1q4.2","No","lb1"
"192","q22",58,79,4.004993,0,1,5.8831000328064,0,"e1q4.2","No","lb1"
"193","q22",59,80,8.48744,1,1,6.74092864990234,0,"e1q4.2","No","lb1"
"194","q22",65,82,2.261744,0,1,4.49344635009766,0,"e1q4.2","No","lb1"
"195","q22",65,83,3.071847,1,1,8.51793766021729,0,"e1q4.2","No","lb1"
"196","q22",67,84,10.40782,0,1,2.91555166244507,0,"e1q4.2","No","lb1"
"197","q22",71,92,0.7251911,0,1,4.0441517829895,1,"e1q4.2","No","lb1"
"198","q22",71,93,0.7251933,0,1,3.20780730247498,1,"e1q4.2","No","lb1"
"199","q22",71,95,0.7251915,0,1,1.79776477813721,1,"e1q4.2","No","lb1"
"200","q22",71,94,0.7251915,0,1,2.02424049377441,1,"e1q4.2","No","lb1"
"201","q22",71,91,0.7251842,0,1,12.3389196395874,0,"e1q4.2","No","lb1"
"202","q22",71,87,0.725185,0,1,13.8799133300781,0,"e1q4.2","No","lb1"
"203","q22",71,90,0.7251911,0,1,3.69641351699829,1,"e1q4.2","No","lb1"
"204","q22",71,85,0.7251883,0,1,15.5727615356445,0,"e1q4.2","No","lb1"
"205","q22",71,86,0.725185,0,1,10.8329315185547,0,"e1q4.2","No","lb1"
"206","q22",71,89,0.7251948,0,1,3.52471160888672,1,"e1q4.2","No","lb1"
"207","q22",71,88,0.7251948,0,1,14.3104858398438,0,"e1q4.2","No","lb1"
"208","q23",35,31,2.239134,0,1,2.92885589599609,1,"e1q4a.1","No","lb1"
"209","q23",35,29,3.488857,0,1,5.2424578666687,0,"e1q4a.1","No","lb1"
"210","q23",35,35,5.844166,1,1,14.0003490447998,0,"e1q4a.1","No","lb1"
"211","q23",35,27,9.943911,0,1,19.7622985839844,0,"e1q4a.1","No","lb1"
"212","q23",35,30,2.455112,0,1,1.92446029186249,1,"e1q4a.1","No","lb1"
"213","q23",35,33,2.467509,0,1,1.94937133789062,1,"e1q4a.1","No","lb1"
"214","q23",35,34,4.515377,0,1,7.08322143554688,0,"e1q4a.1","No","lb1"
"215","q23",35,28,4.335224,0,1,27.312141418457,0,"e1q4a.1","No","lb1"
"216","q23",35,26,20.43909,1,1,0.00736236572265625,1,"e1q4a.1","No","lb1"
"217","q23",35,36,8.030528,1,1,12.6517086029053,0,"e1q4a.1","No","lb1"
"218","q23",35,32,29.97061,1,1,14.273344039917,0,"e1q4a.1","No","lb1"
"219","q23",36,37,11.88217,1,1,14.5659694671631,0,"e1q4a.1","No","lb1"
"220","q23",38,39,9.631019,0,1,-0.219322204589844,1,"e1q4a.1","No","lb1"
"221","q23",38,38,10.86778,1,1,2.93965148925781,0,"e1q4a.1","No","lb1"
"222","q23",40,40,9.428319,0,1,-0.408737182617188,1,"e1q4a.1","No","lb1"
"223","q23",40,41,25.9327,1,1,-0.0281354244798422,1,"e1q4a.1","No","lb1"
"224","q23",42,42,2.864312,0,1,1.47444915771484,1,"e1q4a.1","No","lb1"
"225","q23",42,43,4.348202,1,1,1.61316680908203,1,"e1q4a.1","No","lb1"
"226","q23",42,44,4.186366,1,1,3.74659729003906,0,"e1q4a.1","No","lb1"
"227","q23",42,45,63.50736,1,1,-0.844811379909515,0,"e1q4a.1","No","lb1"
"228","q23",43,47,4.5923,0,1,14.6147766113281,0,"e1q4a.1","No","lb1"
"229","q23",43,48,12.49234,1,1,18.808479309082,0,"e1q4a.1","No","lb1"
"230","q23",43,46,7.822315,0,1,-0.0215682983398438,1,"e1q4a.1","No","lb1"
"231","q23",43,49,13.33228,0,1,26.9783096313477,0,"e1q4a.1","No","lb1"
"232","q23",45,50,8.606793,0,1,2.88310241699219,0,"e1q4a.1","No","lb1"
"233","q23",45,51,2.899154,0,1,20.7149696350098,0,"e1q4a.1","No","lb1"
"234","q23",47,53,4.74339,0,1,14.1033716201782,0,"e1q4a.1","No","lb1"
"235","q23",47,52,4.371241,0,1,2.80742645263672,0,"e1q4a.1","No","lb1"
"236","q23",49,58,2.261107,0,1,27.8553905487061,0,"e1q4a.1","No","lb1"
"237","q23",49,55,13.43611,0,1,16.6720962524414,0,"e1q4a.1","No","lb1"
"238","q23",49,54,10.08247,1,1,9.46321868896484,0,"e1q4a.1","No","lb1"
"239","q23",49,57,3.180991,1,1,25.3795890808105,0,"e1q4a.1","No","lb1"
"240","q23",49,56,0.9681158,0,1,14.9089050292969,0,"e1q4a.1","No","lb1"
"241","q23",50,67,3.935893,1,1,4.07042026519775,0,"e1q4a.1","No","lb1"
"242","q23",50,60,3.172385,1,1,22.5078582763672,0,"e1q4a.1","No","lb1"
"243","q23",50,66,2.101988,0,1,3.60495758056641,1,"e1q4a.1","No","lb1"
"244","q23",50,61,2.877528,0,1,1.54953765869141,1,"e1q4a.1","No","lb1"
"245","q23",50,63,13.00545,1,1,0.0052642822265625,1,"e1q4a.1","No","lb1"
"246","q23",50,64,2.769789,0,1,4.27009582519531,0,"e1q4a.1","No","lb1"
"247","q23",50,59,4.37983,0,1,1.62777709960938,1,"e1q4a.1","No","lb1"
"248","q23",50,62,5.324115,1,1,16.4738349914551,0,"e1q4a.1","No","lb1"
"249","q23",50,65,5.434387,0,1,0.0135269165039062,1,"e1q4a.1","No","lb1"
"250","q23",53,69,7.343325,1,1,0.112083435058594,1,"e1q4a.1","No","lb1"
"251","q23",53,74,5.821713,1,1,16.70556640625,0,"e1q4a.1","No","lb1"
"252","q23",53,70,7.061977,1,1,8.79735565185547,0,"e1q4a.1","No","lb1"
"253","q23",53,72,3.139762,0,1,22.0511169433594,0,"e1q4a.1","No","lb1"
"254","q23",53,68,4.599823,0,1,0.0888671875,1,"e1q4a.1","No","lb1"
"255","q23",53,75,2.485034,0,1,5.04665756225586,0,"e1q4a.1","No","lb1"
"256","q23",53,71,10.22679,0,1,9.48333740234375,0,"e1q4a.1","No","lb1"
"257","q23",53,73,8.038274,0,1,0.76360696554184,0,"e1q4a.1","No","lb1"
"258","q23",54,85,6.373789,0,1,11.014404296875,0,"e1q4a.1","No","lb1"
"259","q23",54,82,3.008995,0,1,29.6371154785156,0,"e1q4a.1","No","lb1"
"260","q23",54,78,3.784045,0,1,22.51123046875,0,"e1q4a.1","No","lb1"
"261","q23",54,87,3.748588,0,1,7.64046478271484,0,"e1q4a.1","No","lb1"
"262","q23",54,80,10.12334,0,1,-0.0908432006835938,1,"e1q4a.1","No","lb1"
"263","q23",54,79,13.04892,1,1,23.0829391479492,0,"e1q4a.1","No","lb1"
"264","q23",54,77,7.245737,0,1,1.82386779785156,0,"e1q4a.1","No","lb1"
"265","q23",54,83,11.59375,1,1,4.34799194335938,0,"e1q4a.1","No","lb1"
"266","q23",54,84,7.234578,0,1,-0.0609130859375,1,"e1q4a.1","No","lb1"
"267","q23",54,81,3.839581,0,1,5.99562072753906,0,"e1q4a.1","No","lb1"
"268","q23",54,86,25.28575,1,1,12.1330490112305,0,"e1q4a.1","No","lb1"
"269","q23",54,76,46.13805,0,1,-0.299156188964844,0,"e1q4a.1","No","lb1"
"270","q23",55,88,2.783777,1,1,27.6047973632812,0,"e1q4a.1","No","lb1"
"271","q23",56,90,5.097145,0,1,6.53032970428467,0,"e1q4a.1","No","lb1"
"272","q23",56,89,18.85669,0,1,15.4132614135742,0,"e1q4a.1","No","lb1"
"273","q23",57,92,3.105768,0,1,7.24261474609375,0,"e1q4a.1","No","lb1"
"274","q23",57,91,8.715356,0,1,22.5224189758301,0,"e1q4a.1","No","lb1"
"275","q23",59,93,18.2406,0,1,0.168159484863281,1,"e1q4a.1","No","lb1"
"276","q23",60,96,8.065234,0,1,4.5215802192688,0,"e1q4a.1","No","lb1"
"277","q23",60,95,5.118166,0,1,7.75216102600098,0,"e1q4a.1","No","lb1"
"278","q23",60,94,17.55131,0,1,26.7838668823242,0,"e1q4a.1","No","lb1"
"279","q23",64,110,4.519317,1,1,8.56034851074219,0,"e1q4a.1","No","lb1"
"280","q23",64,112,3.24017,1,1,6.6026463508606,0,"e1q4a.1","No","lb1"
"281","q23",64,111,29.08122,0,1,10.2489585876465,0,"e1q4a.1","No","lb1"
"282","q23",64,108,4.408409,0,1,0.78167724609375,1,"e1q4a.1","No","lb1"
"283","q23",64,109,15.3909,0,1,44.7535667419434,0,"e1q4a.1","No","lb1"
"284","q23",65,113,72.42527,1,1,23.7253475189209,0,"e1q4a.1","No","lb1"
"285","q23",66,116,10.34866,1,1,17.5881042480469,0,"e1q4a.1","No","lb1"
"286","q23",66,114,21.87677,1,1,22.1332397460938,0,"e1q4a.1","No","lb1"
"287","q23",66,115,7.306419,0,1,27.1843414306641,0,"e1q4a.1","No","lb1"
"288","q23",67,124,19.52874,0,1,15.2391185760498,0,"e1q4a.1","No","lb1"
"289","q23",67,120,25.82466,0,1,-0.01336669921875,0,"e1q4a.1","No","lb1"
"290","q23",67,119,9.5136,0,1,36.3108062744141,0,"e1q4a.1","No","lb1"
"291","q23",67,123,17.80106,0,1,7.31212615966797,0,"e1q4a.1","No","lb1"
"292","q23",67,121,10.59047,0,1,18.5706787109375,0,"e1q4a.1","No","lb1"
"293","q23",67,118,11.18025,1,1,38.0210609436035,0,"e1q4a.1","No","lb1"
"294","q23",67,122,10.21868,0,1,31.7621536254883,0,"e1q4a.1","No","lb1"
"295","q23",67,117,8.247871,1,1,32.4521484375,0,"e1q4a.1","No","lb1"
"296","q23",71,150,0.7189025,0,1,13.7201766967773,0,"e1q4a.1","No","lb1"
"297","q23",71,148,0.718905,0,1,30.9070205688477,0,"e1q4a.1","No","lb1"
"298","q23",71,149,0.7189098,0,1,25.5048179626465,0,"e1q4a.1","No","lb1"
"299","q23",71,151,0.7189097,0,1,16.2916641235352,0,"e1q4a.1","No","lb1"
"300","q23",71,152,0.7188997,0,1,11.6499528884888,0,"e1q4a.1","No","lb1"
"301","q23",71,135,0.718905,0,1,31.905143737793,0,"e1q4a.1","No","lb1"
"302","q23",71,137,0.718905,0,1,25.9263381958008,0,"e1q4a.1","No","lb1"
"303","q23",71,153,0.7188997,0,1,8.20321559906006,0,"e1q4a.1","No","lb1"
"304","q23",71,147,0.7189114,0,1,37.5445671081543,0,"e1q4a.1","No","lb1"
"305","q23",71,139,0.7189034,0,1,1.78150177001953,1,"e1q4a.1","No","lb1"
"306","q23",71,136,0.718905,0,1,31.654914855957,0,"e1q4a.1","No","lb1"
"307","q23",71,160,0.7189081,0,1,0.261707693338394,1,"e1q4a.1","No","lb1"
"308","q23",71,138,0.7188985,0,1,7.02240753173828,0,"e1q4a.1","No","lb1"
"309","q23",71,133,0.7189082,0,1,23.092643737793,0,"e1q4a.1","No","lb1"
"310","q23",71,134,0.7188984,0,1,24.6929626464844,0,"e1q4a.1","No","lb1"
"311","q23",71,156,0.7189001,0,1,5.63808631896973,0,"e1q4a.1","No","lb1"
"312","q23",71,159,0.7189066,0,1,1.65653026103973,1,"e1q4a.1","No","lb1"
