"quad","year","totCover"
"q21",34,2348.28202
"q22",34,2592.026932
"q23",34,2477.436161
"q24",34,2469.80666
"q25",34,4745.57231
"q27",34,1866.468934
"q28",34,2238.01495
"q32",34,5382.07991
"q21",35,545.332402
"q22",35,800.289075
"q23",35,1145.894537
"q24",35,2266.466491
"q25",35,1679.717673
"q27",35,711.574512
"q28",35,531.593229
"q30",35,1453.887302
"q31",35,606.753781
"q32",35,1556.201443
"q21",36,530.706873
"q22",36,545.1732242
"q23",36,1341.445513
"q24",36,1079.3697965
"q25",36,839.485735
"q27",36,288.531049
"q30",36,644.931111
"q31",36,394.65909
"q32",36,501.872252
"q21",37,51.48978
"q22",37,590.516649
"q23",37,491.187704
"q24",37,635.016658
"q25",37,213.10947
"q28",37,85.0704707
"q30",37,385.982749
"q31",37,121.91871
"q32",37,140.298479
"q22",38,1116.81459
"q23",38,1028.49653
"q24",38,408.978792
"q25",38,202.237039
"q30",38,416.201327
"q31",38,173.9036686
"q32",38,38.005078
"q22",39,597.050755
"q23",39,615.528685
"q24",39,330.935049
"q25",39,46.314997
"q27",39,77.600144
"q30",39,190.4223662
"q31",39,87.582508
"q22",40,102.9816579
"q23",40,70.789127
"q24",40,14.634009
"q25",40,11.3674
"q27",40,30.689906
"q28",40,47.644376
"q30",40,63.1912817
"q22",41,255.093838
"q23",41,143.259
"q30",41,55.71439
"q32",41,43.6975
"q22",42,456.203267
"q23",42,546.9654
"q24",42,3.456496
"q30",42,78.74284
"q22",43,513.93998
"q23",43,448.2677
"q24",43,57.6952
"q30",43,153.94497
"q22",44,705.01829
"q23",44,1071.0152
"q24",44,45.43155
"q30",44,164.58647
"q22",45,654.817
"q23",45,664.105509
"q24",45,34.49152
"q30",45,358.7291
"q22",46,752.723774
"q23",46,819.91288
"q24",46,82.18818
"q30",46,210.15312
"q32",46,13.26678
"q22",47,821.76624
"q23",47,1223.9447
"q24",47,167.30064
"q30",47,423.04589
"q22",48,845.13101
"q23",48,1508.18988
"q24",48,229.83465
"q30",48,936.2783
"q22",49,1036.03773
"q23",49,1328.88796
"q24",49,153.814524
"q30",49,240.3305
"q31",49,56.26521
"q22",50,931.93291
"q23",50,1987.151551
"q24",50,86.371919
"q30",50,297.13193
"q31",50,35.05146
"q22",51,1316.0660354
"q23",51,1664.8774651
"q24",51,322.5341319
"q30",51,390.7021
"q31",51,110.201423
"q22",52,1554.867195
"q23",52,2158.568646
"q24",52,602.122631
"q30",52,516.235107
"q22",53,1805.343984
"q23",53,2689.31191
"q24",53,496.159379
"q30",53,1161.75686
"q31",53,7.030096
"q32",53,5.427618
"q22",54,1606.446728
"q23",54,2296.441542
"q24",54,568.062936
"q30",54,765.606309
"q31",54,68.89954
"q22",55,2439.9082
"q23",55,2558.814966
"q24",55,776.981751
"q30",55,784.95684
"q31",55,49.73277
"q22",56,1697.484902
"q23",56,2480.1471034
"q24",56,898.10567
"q30",56,777.189165
"q31",56,41.86941
"q22",57,1912.77441
"q23",57,3003.24067
"q24",57,1132.56822
"q30",57,675.56539
"q31",57,83.23207
"q22",58,1668.343536
"q23",58,3092.3422
"q24",58,1092.577388
"q30",58,1030.57442
"q31",58,75.605
"q22",59,2050.79845
"q23",59,3611.7052
"q24",59,1026.282743
"q30",59,1683.18747
"q22",60,1637.211871
"q23",60,3233.4214
"q24",60,925.139258
"q30",60,2342.26904
"q31",60,326.8846
"q22",61,2813.1044
"q23",61,3581.12637
"q24",61,2133.35671
"q30",61,1556.01984
"q31",61,232.15328
"q32",61,9.22523
"q21",62,34.08208
"q22",62,2447.502651
"q23",62,4777.2623
"q24",62,2040.0147
"q30",62,1321.3928896
"q31",62,71.03276
"q32",62,17.29886
"q21",63,27.224679
"q30",63,2336.75679
"q21",64,20.16332
"q22",64,2516.790269
"q23",64,3751.35321
"q24",64,2493.4649
"q30",64,1820.84563
"q31",64,250.86461
"q32",64,86.84675
"q21",65,172.38561
"q22",65,3259.52054
"q23",65,4411.7129
"q24",65,2723.67248
"q30",65,1578.880383
"q31",65,291.399314
"q32",65,143.4869
"q21",66,327.7623
"q22",66,3286.69488
"q23",66,4534.3652
"q24",66,2217.4556569
"q30",66,658.989691
"q31",66,212.64336
"q32",66,146.2862
"q21",67,269.11916
"q22",67,2553.17645
"q23",67,4578.3797
"q24",67,2641.06516
"q31",67,344.5105
"q32",67,245.9219
"q21",68,509.3428
"q22",68,1765.520998
"q23",68,4392.84136
"q24",68,2329.576173
"q30",68,549.31081
"q31",68,280.365
"q30",69,2075.03086
"q31",69,789.0332
"q21",70,825.48728
"q22",70,2931.03581
"q23",70,4754.58632
"q24",70,3028.5639214
"q30",70,1375.8717
"q31",70,517.13178
"q22",71,3183.22281
"q23",71,5363.6056
"q24",71,3788.96201
"q30",71,669.35145
"q31",71,204.2465
"q32",71,5.535899
"q21",72,1266.2362031
"q22",72,2772.0281025
"q23",72,3850.9618
"q24",72,2804.5099937
"q30",72,4160.26494
"q31",72,575.1116
