"","quad","year","quadname","trackID","area","survives","age","distEdgeMin","allEdge","Grazing","Group"
"44","q21",35,"e1q4.1",30,8.033116,1,2,31.5555725097656,0,"No","lb1"
"45","q21",35,"e1q4.1",28,1.7822009,1,2,6.14006805419922,0,"No","lb1"
"46","q21",35,"e1q4.1",31,77.322482,1,2,25.1500701904297,0,"No","lb1"
"47","q21",35,"e1q4.1",35,19.938865,1,2,32.6337509155273,0,"No","lb1"
"48","q21",35,"e1q4.1",38,9.276929,0,2,29.7178955078125,0,"No","lb1"
"49","q21",63,"e1q4.1",50,9.168869,1,1,30.8242645263672,0,"No","lb1"
"50","q21",63,"e1q4.1",49,18.05581,1,2,7.59246444702148,0,"No","lb1"
"51","q21",35,"e1q4.1",43,14.92194,1,2,3.20271301269531,0,"No","lb1"
"52","q21",35,"e1q4.1",25,7.655911,1,2,2.42677307128906,0,"No","lb1"
"53","q21",36,"e1q4.1",46,12.2757,0,2,7.52979278564453,0,"No","lb1"
"54","q21",36,"e1q4.1",37,40.387986,0,3,2.43494415283203,0,"No","lb1"
"55","q21",36,"e1q4.1",42,64.097164,0,3,2.66490983963013,0,"No","lb1"
"56","q21",64,"e1q4.1",49,20.16332,1,3,9.70650386810303,0,"No","lb1"
"57","q21",36,"e1q4.1",28,1.850706,0,3,6.21767425537109,0,"No","lb1"
"58","q21",36,"e1q4.1",41,38.41262,0,3,13.6962881088257,0,"No","lb1"
"59","q21",67,"e1q4.1",49,127.1937,1,6,1.92882430553436,0,"No","lb1"
"60","q21",36,"e1q4.1",36,9.971718,0,3,0.957827210426331,1,"No","lb1"
"61","q21",36,"e1q4.1",44,25.09056,1,3,-0.212532982230186,0,"No","lb1"
"62","q21",36,"e1q4.1",48,3.446849,0,2,4.69662809371948,0,"No","lb1"
"63","q21",36,"e1q4.1",35,30.483112,0,3,33.205249786377,0,"No","lb1"
"64","q21",67,"e1q4.1",54,29.38654,1,1,-0.0239105224609375,0,"No","lb1"
"65","q21",67,"e1q4.1",52,76.01112,1,2,15.4322357177734,0,"No","lb1"
"66","q21",67,"e1q4.1",53,36.5278,1,1,0.0199737548828125,0,"No","lb1"
"67","q21",66,"e1q4.1",51,104.3322,1,2,11.2055130004883,0,"No","lb1"
"68","q21",35,"e1q4.1",26,11.88834,1,2,2.01189422607422,0,"No","lb1"
"69","q21",66,"e1q4.1",52,27.5804,1,1,18.6240463256836,0,"No","lb1"
"70","q21",36,"e1q4.1",31,67.977399,1,3,24.3476943969727,0,"No","lb1"
"71","q21",36,"e1q4.1",26,18.256243,0,3,0.462409973144531,0,"No","lb1"
"72","q21",36,"e1q4.1",27,23.066996,0,3,0.321846008300781,0,"No","lb1"
"73","q21",66,"e1q4.1",49,195.8497,1,5,4.54795265197754,0,"No","lb1"
"74","q21",35,"e1q4.1",46,2.687862,1,1,10.3184967041016,0,"No","lb1"
"75","q21",36,"e1q4.1",32,9.687917,0,3,14.3459243774414,0,"No","lb1"
"76","q21",36,"e1q4.1",25,7.085461,0,3,1.60842132568359,0,"No","lb1"
"77","q21",65,"e1q4.1",50,17.89256,0,3,28.6018142700195,0,"No","lb1"
"78","q21",35,"e1q4.1",29,29.4352691,1,2,5.42708587646484,0,"No","lb1"
"79","q21",65,"e1q4.1",49,127.9302,1,4,5.78941822052002,0,"No","lb1"
"80","q21",65,"e1q4.1",51,26.56285,1,1,14.7623748779297,0,"No","lb1"
"81","q22",59,"e1q4.2",31,730.45766,1,26,10.6731491088867,0,"No","lb1"
"82","q22",59,"e1q4.2",33,600.43594,1,26,-0.0007476806640625,0,"No","lb1"
"83","q22",34,"e1q4.2",33,426.9493,1,1,13.7117080688477,0,"No","lb1"
"84","q22",34,"e1q4.2",18,49.14009,1,1,10.6163101196289,0,"No","lb1"
"85","q22",34,"e1q4.2",35,67.577,1,1,3.19390106201172,0,"No","lb1"
"86","q22",34,"e1q4.2",20,5.820732,0,1,18.2111587524414,0,"No","lb1"
"87","q22",59,"e1q4.2",78,20.41358,1,1,20.1202926635742,0,"No","lb1"
"88","q22",34,"e1q4.2",30,780.7264,1,1,0.00215004710480571,0,"No","lb1"
"89","q22",34,"e1q4.2",31,74.03682,1,1,29.7636070251465,0,"No","lb1"
"90","q22",58,"e1q4.2",33,705.49312,1,25,-0.265960693359375,0,"No","lb1"
"91","q22",34,"e1q4.2",25,9.707934,1,1,30.92795753479,0,"No","lb1"
"92","q22",58,"e1q4.2",41,123.1192,1,12,3.22764873504639,0,"No","lb1"
"93","q22",58,"e1q4.2",68,54.06153,1,8,-0.0994451344013214,0,"No","lb1"
"94","q22",58,"e1q4.2",17,262.2368,1,25,3.27581024169922,0,"No","lb1"
"95","q22",34,"e1q4.2",27,12.33747,1,1,37.5398254394531,0,"No","lb1"
"96","q22",34,"e1q4.2",21,218.1765,1,1,0.691983163356781,0,"No","lb1"
"97","q22",34,"e1q4.2",22,6.575716,0,1,21.7300643920898,0,"No","lb1"
"98","q22",39,"e1q4.2",31,62.839259,1,6,27.5563049316406,0,"No","lb1"
"99","q22",44,"e1q4.2",31,249.81166,1,11,18.9778156280518,0,"No","lb1"
"100","q22",58,"e1q4.2",76,9.925756,1,3,0.422843933105469,1,"No","lb1"
"101","q22",39,"e1q4.2",17,57.179829,1,6,8.79348754882812,0,"No","lb1"
"102","q22",64,"e1q4.2",68,147.1542,1,14,-0.200606986880302,0,"No","lb1"
"103","q22",39,"e1q4.2",33,306.759057,1,6,3.42569732666016,0,"No","lb1"
"104","q22",64,"e1q4.2",81,21.11737,1,1,0.45458984375,1,"No","lb1"
"105","q22",64,"e1q4.2",82,90.74361,1,1,0.0447785183787346,0,"No","lb1"
"106","q22",45,"e1q4.2",34,34.42622,0,12,21.7338695526123,0,"No","lb1"
"107","q22",64,"e1q4.2",31,821.5795,1,31,12.5574226379395,0,"No","lb1"
"108","q22",60,"e1q4.2",78,4.143904,1,2,22.5029678344727,0,"No","lb1"
"109","q22",45,"e1q4.2",40,59.35437,1,3,2.78097534179688,0,"No","lb1"
"110","q22",59,"e1q4.2",17,410.8365,1,26,2.39464569091797,0,"No","lb1"
"111","q22",60,"e1q4.2",33,596.706,1,27,-0.587272644042969,0,"No","lb1"
"112","q22",49,"e1q4.2",31,358.89412,1,16,16.9301681518555,0,"No","lb1"
"113","q22",60,"e1q4.2",68,66.9068,1,10,0.0232260916382074,0,"No","lb1"
"114","q22",38,"e1q4.2",31,102.5135,1,5,24.6470127105713,0,"No","lb1"
"115","q22",49,"e1q4.2",41,25.48156,1,3,6.83342027664185,0,"No","lb1"
"116","q22",45,"e1q4.2",17,129.17421,1,12,5.74779510498047,0,"No","lb1"
"117","q22",49,"e1q4.2",40,149.7188,1,7,-0.317283630371094,0,"No","lb1"
"118","q22",49,"e1q4.2",17,170.55525,1,16,9.43183135986328,0,"No","lb1"
"119","q22",49,"e1q4.2",33,331.388,1,16,-0.676116943359375,0,"No","lb1"
"120","q22",66,"e1q4.2",82,91.02448,1,3,-0.199417322874069,0,"No","lb1"
"121","q22",66,"e1q4.2",81,125.9316,1,3,0.162408784031868,0,"No","lb1"
"122","q22",66,"e1q4.2",33,1179.25235,1,33,-0.355348318815231,0,"No","lb1"
"123","q22",34,"e1q4.2",36,6.901041,0,1,18.5255508422852,0,"No","lb1"
"124","q22",66,"e1q4.2",31,957.0662,1,33,2.6927638053894,0,"No","lb1"
"125","q22",50,"e1q4.2",17,169.87986,1,17,6.30725860595703,0,"No","lb1"
"126","q22",50,"e1q4.2",33,270.979,1,17,-0.343482971191406,0,"No","lb1"
"127","q22",66,"e1q4.2",41,134.9491,1,20,-0.0205108523368835,0,"No","lb1"
"128","q22",44,"e1q4.2",39,22.64935,0,2,20.0593872070312,0,"No","lb1"
"129","q22",38,"e1q4.2",33,502.3599,1,5,1.40101623535156,0,"No","lb1"
"130","q22",45,"e1q4.2",33,214.7249,1,12,0.444602966308594,0,"No","lb1"
"131","q22",50,"e1q4.2",40,85.7834,0,8,-0.0676956176757812,0,"No","lb1"
"132","q22",44,"e1q4.2",33,211.2712,1,11,1.90016937255859,0,"No","lb1"
"133","q22",35,"e1q4.2",34,70.94682,1,2,20.7923469543457,0,"No","lb1"
"134","q22",35,"e1q4.2",21,71.10387,1,2,1.67697048187256,0,"No","lb1"
"135","q22",35,"e1q4.2",19,55.152396,1,2,6.52069854736328,0,"No","lb1"
"136","q22",35,"e1q4.2",26,20.270996,1,2,4.72239685058594,0,"No","lb1"
"137","q22",48,"e1q4.2",31,301.00532,1,15,19.2271938323975,0,"No","lb1"
"138","q22",48,"e1q4.2",33,237.0457,1,15,-0.035430908203125,0,"No","lb1"
"139","q22",48,"e1q4.2",41,31.9114,1,2,6.78122329711914,0,"No","lb1"
"140","q22",48,"e1q4.2",40,107.2353,1,6,-0.0157394409179688,0,"No","lb1"
"141","q22",48,"e1q4.2",17,157.2904,1,15,6.41954040527344,0,"No","lb1"
"142","q22",48,"e1q4.2",42,10.64289,0,1,0.373510181903839,1,"No","lb1"
"143","q22",34,"e1q4.2",29,40.79484,0,1,19.4377822875977,0,"No","lb1"
"144","q22",45,"e1q4.2",31,217.1373,1,12,17.9416904449463,0,"No","lb1"
"145","q22",60,"e1q4.2",41,66.92332,1,14,4.70081424713135,0,"No","lb1"
"146","q22",60,"e1q4.2",17,274.100047,1,27,7.52031707763672,0,"No","lb1"
"147","q22",34,"e1q4.2",28,4.832222,0,1,28.1330680847168,0,"No","lb1"
"148","q22",34,"e1q4.2",34,104.8395,1,1,23.1681251525879,0,"No","lb1"
"149","q22",34,"e1q4.2",23,77.53467,0,1,25.7558212280273,0,"No","lb1"
"150","q22",37,"e1q4.2",33,179.59137,1,4,16.1010246276855,0,"No","lb1"
"151","q22",37,"e1q4.2",35,67.77819,0,4,1.57230377197266,0,"No","lb1"
"152","q22",37,"e1q4.2",34,79.090843,1,4,18.8738498687744,0,"No","lb1"
"153","q22",37,"e1q4.2",31,60.08549,1,4,27.2535247802734,0,"No","lb1"
"154","q22",37,"e1q4.2",30,92.41199,1,4,7.00351905822754,0,"No","lb1"
"155","q22",37,"e1q4.2",17,53.15183,1,4,9.28286743164062,0,"No","lb1"
"156","q22",52,"e1q4.2",72,8.486526,0,1,5.92298126220703,0,"No","lb1"
"157","q22",60,"e1q4.2",31,628.4318,1,27,13.6117572784424,0,"No","lb1"
"158","q22",37,"e1q4.2",21,36.830617,1,4,3.72109222412109,0,"No","lb1"
"159","q22",34,"e1q4.2",32,17.94654,0,1,41.9609565734863,0,"No","lb1"
"160","q22",51,"e1q4.2",59,0.7409338,0,1,7.09953212738037,0,"No","lb1"
"161","q22",51,"e1q4.2",62,1.634938,0,1,18.3900146484375,0,"No","lb1"
"162","q22",51,"e1q4.2",47,1.998455,0,1,15.6758117675781,0,"No","lb1"
"163","q22",51,"e1q4.2",60,3.135968,0,1,42.195125579834,0,"No","lb1"
"164","q22",51,"e1q4.2",67,1.064968,0,1,2.41174221038818,1,"No","lb1"
"165","q22",51,"e1q4.2",53,9.958625,0,1,-0.575883030891418,1,"No","lb1"
"166","q22",51,"e1q4.2",52,4.31814,1,1,18.7953414916992,0,"No","lb1"
"167","q22",51,"e1q4.2",68,13.19796,1,1,-0.50857549905777,1,"No","lb1"
"168","q22",51,"e1q4.2",58,2.352,0,1,39.5246887207031,0,"No","lb1"
"169","q22",37,"e1q4.2",19,13.94232,1,4,16.9526977539062,0,"No","lb1"
"170","q22",37,"e1q4.2",26,7.633999,1,4,1.39664459228516,0,"No","lb1"
"171","q22",44,"e1q4.2",34,41.56282,1,11,23.6078872680664,0,"No","lb1"
"172","q22",51,"e1q4.2",50,1.711279,0,1,6.21211290359497,0,"No","lb1"
"173","q22",71,"e1q4.2",81,137.444,1,8,0.0937728881835938,0,"No","lb1"
"174","q22",71,"e1q4.2",85,223.3282,1,2,-0.239922627806664,0,"No","lb1"
"175","q22",71,"e1q4.2",83,699.6624,1,2,-0.0964813232421875,0,"No","lb1"
"176","q22",71,"e1q4.2",41,152.2676,1,25,-0.0197919830679893,0,"No","lb1"
"177","q22",39,"e1q4.2",34,99.312352,1,6,20.0681266784668,0,"No","lb1"
"178","q22",39,"e1q4.2",30,70.960258,0,6,0.274584650993347,0,"No","lb1"
"179","q22",35,"e1q4.2",35,78.652816,1,2,3.39980316162109,0,"No","lb1"
"180","q22",35,"e1q4.2",33,276.20195,1,2,11.6658706665039,0,"No","lb1"
"181","q22",35,"e1q4.2",18,19.17638,1,2,15.712043762207,0,"No","lb1"
"182","q22",64,"e1q4.2",17,373.286,1,31,0.683341979980469,0,"No","lb1"
"183","q22",64,"e1q4.2",80,1.781189,1,1,-0.158920288085938,1,"No","lb1"
"184","q22",64,"e1q4.2",41,148.8329,1,18,1.32723498344421,0,"No","lb1"
"185","q22",64,"e1q4.2",33,912.2955,1,31,-0.0137176513671875,0,"No","lb1"
"186","q22",54,"e1q4.2",41,110.7239,1,8,3.08153104782104,0,"No","lb1"
"187","q22",54,"e1q4.2",17,251.7296,1,21,3.65357971191406,0,"No","lb1"
"188","q22",70,"e1q4.2",85,118.7177,1,1,0.162665873765945,0,"No","lb1"
"189","q22",70,"e1q4.2",86,86.61694,1,1,0.0298074968159199,0,"No","lb1"
"190","q22",70,"e1q4.2",83,640.3333,1,1,-0.0401382446289062,0,"No","lb1"
"191","q22",59,"e1q4.2",79,25.95866,1,1,0.179340854287148,1,"No","lb1"
"192","q22",59,"e1q4.2",68,86.77477,1,9,0.00592806981876493,0,"No","lb1"
"193","q22",46,"e1q4.2",40,22.876244,1,4,-0.286491394042969,0,"No","lb1"
"194","q22",46,"e1q4.2",33,188.6579,1,13,1.33747863769531,0,"No","lb1"
"195","q22",46,"e1q4.2",17,288.0971,1,13,6.65269470214844,0,"No","lb1"
"196","q22",46,"e1q4.2",31,253.09253,1,13,19.6654949188232,0,"No","lb1"
"197","q22",56,"e1q4.2",17,290.0011,1,23,3.81806182861328,0,"No","lb1"
"198","q22",56,"e1q4.2",75,28.97814,0,1,-0.0741500854492188,1,"No","lb1"
"199","q22",56,"e1q4.2",31,675.212228,1,23,12.5385971069336,0,"No","lb1"
"200","q22",53,"e1q4.2",74,7.292394,0,2,7.1215295791626,0,"No","lb1"
"201","q22",53,"e1q4.2",31,569.71015,1,20,15.7321929931641,0,"No","lb1"
"202","q22",53,"e1q4.2",68,49.48795,1,3,-0.142202004790306,1,"No","lb1"
"203","q22",53,"e1q4.2",17,368.3539,1,20,4.08587646484375,0,"No","lb1"
"204","q22",43,"e1q4.2",31,165.16923,1,10,21.1454753875732,0,"No","lb1"
"205","q22",47,"e1q4.2",31,279.78157,1,14,19.267972946167,0,"No","lb1"
"206","q22",47,"e1q4.2",17,180.5035,1,14,7.93896484375,0,"No","lb1"
"207","q22",47,"e1q4.2",41,27.61364,1,1,5.03554153442383,0,"No","lb1"
"208","q22",47,"e1q4.2",33,268.0233,1,14,-0.697509765625,0,"No","lb1"
"209","q22",51,"e1q4.2",51,4.361379,0,1,8.57086181640625,0,"No","lb1"
"210","q22",44,"e1q4.2",17,142.0142,1,11,3.80146789550781,0,"No","lb1"
"211","q22",44,"e1q4.2",40,37.70906,1,2,4.10321807861328,0,"No","lb1"
"212","q22",71,"e1q4.2",87,175.4597,1,2,-0.0441439189016819,0,"No","lb1"
"213","q22",61,"e1q4.2",41,231.0501,1,15,1.27078437805176,0,"No","lb1"
"214","q22",61,"e1q4.2",68,216.8127,1,11,-0.0816370919346809,0,"No","lb1"
"215","q22",61,"e1q4.2",79,36.44143,0,3,0.614860236644745,0,"No","lb1"
"216","q22",61,"e1q4.2",33,918.52748,1,28,-0.325506120920181,0,"No","lb1"
"217","q22",71,"e1q4.2",31,1018.319,1,38,4.82971954345703,0,"No","lb1"
"218","q22",35,"e1q4.2",17,118.11211,1,2,13.0880889892578,0,"No","lb1"
"219","q22",41,"e1q4.2",17,39.6209,1,8,7.76371002197266,0,"No","lb1"
"220","q22",41,"e1q4.2",34,60.16981,1,8,22.5758094787598,0,"No","lb1"
"221","q22",41,"e1q4.2",31,51.01223,1,8,30.4765281677246,0,"No","lb1"
"222","q22",35,"e1q4.2",30,90.671737,1,2,0.493403911590576,0,"No","lb1"
"223","q22",52,"e1q4.2",71,8.104637,0,1,4.41535949707031,0,"No","lb1"
"224","q22",40,"e1q4.2",34,19.469135,1,7,24.568868637085,0,"No","lb1"
"225","q22",52,"e1q4.2",74,5.859862,1,1,6.34738254547119,0,"No","lb1"
"226","q22",40,"e1q4.2",17,34.182301,1,7,5.01889801025391,0,"No","lb1"
"227","q22",40,"e1q4.2",26,0.8408589,0,7,7.89054107666016,0,"No","lb1"
"228","q22",40,"e1q4.2",33,44.06437,1,7,4.61807250976562,0,"No","lb1"
"229","q22",67,"e1q4.2",17,495.27609,1,34,-0.027801513671875,0,"No","lb1"
"230","q22",38,"e1q4.2",34,150.8701,1,5,18.6536350250244,0,"No","lb1"
"231","q22",67,"e1q4.2",31,692.741,1,34,8.31235790252686,0,"No","lb1"
"232","q22",38,"e1q4.2",17,110.33875,1,5,9.13835144042969,0,"No","lb1"
"233","q22",38,"e1q4.2",21,30.71607,0,5,13.0822515487671,0,"No","lb1"
"234","q22",38,"e1q4.2",26,49.95599,1,5,1.66275787353516,0,"No","lb1"
"235","q22",38,"e1q4.2",30,119.31725,1,5,5.78422451019287,0,"No","lb1"
"236","q22",38,"e1q4.2",19,27.75299,0,5,15.9251556396484,0,"No","lb1"
"237","q22",53,"e1q4.2",33,662.8988,1,20,0.0104293823242188,0,"No","lb1"
"238","q22",53,"e1q4.2",41,114.5324,1,7,4.18157863616943,0,"No","lb1"
"239","q22",53,"e1q4.2",52,33.06839,0,3,15.6899337768555,0,"No","lb1"
"240","q22",38,"e1q4.2",25,22.99004,0,5,26.9139041900635,0,"No","lb1"
"241","q22",36,"e1q4.2",34,36.992725,1,3,21.9001579284668,0,"No","lb1"
"242","q22",36,"e1q4.2",37,3.529583,0,1,0.56158447265625,1,"No","lb1"
"243","q22",43,"e1q4.2",40,29.2974,1,1,3.75701141357422,0,"No","lb1"
"244","q22",61,"e1q4.2",31,823.8215,1,28,11.0133924484253,0,"No","lb1"
"245","q22",61,"e1q4.2",17,572.7429,1,28,0.0657272338867188,0,"No","lb1"
"246","q22",66,"e1q4.2",68,99.39525,1,16,-0.0995254069566727,0,"No","lb1"
"247","q22",66,"e1q4.2",17,699.0759,1,33,-0.0897216796875,0,"No","lb1"
"248","q22",55,"e1q4.2",33,858.0084,1,22,0.00724029541015625,0,"No","lb1"
"249","q22",50,"e1q4.2",31,370.10067,1,17,16.0313091278076,0,"No","lb1"
"250","q22",50,"e1q4.2",41,35.18998,1,4,5.39717102050781,0,"No","lb1"
"251","q22",55,"e1q4.2",68,117.4518,1,5,0.00142008962575346,0,"No","lb1"
"252","q22",61,"e1q4.2",78,13.70829,1,3,22.0994491577148,0,"No","lb1"
"253","q22",52,"e1q4.2",46,4.763062,0,2,12.3855133056641,0,"No","lb1"
"254","q22",52,"e1q4.2",41,55.17668,1,6,5.96673583984375,0,"No","lb1"
"255","q22",52,"e1q4.2",31,382.180753,1,19,15.7012252807617,0,"No","lb1"
"256","q22",52,"e1q4.2",63,5.622948,0,2,10.1220436096191,0,"No","lb1"
"257","q22",67,"e1q4.2",82,77.14977,0,4,-0.502727091312408,0,"No","lb1"
"258","q22",36,"e1q4.2",30,108.0456064,1,3,-0.0930321961641312,0,"No","lb1"
"259","q22",71,"e1q4.2",17,776.74191,1,38,-0.0293197631835938,0,"No","lb1"
"260","q22",52,"e1q4.2",33,673.0591,1,19,-0.137413024902344,0,"No","lb1"
"261","q22",52,"e1q4.2",48,3.212259,0,2,17.7800064086914,0,"No","lb1"
"262","q22",57,"e1q4.2",41,98.61757,1,11,1.70011627674103,0,"No","lb1"
"263","q22",51,"e1q4.2",33,545.1675,1,18,-0.161003112792969,0,"No","lb1"
"264","q22",51,"e1q4.2",46,6.401705,1,1,9.89316558837891,0,"No","lb1"
"265","q22",51,"e1q4.2",56,0.7409354,0,1,11.1434059143066,0,"No","lb1"
"266","q22",51,"e1q4.2",55,1.45792,0,1,5.11132669448853,0,"No","lb1"
"267","q22",51,"e1q4.2",66,2.053809,0,1,3.47864508628845,0,"No","lb1"
"268","q22",67,"e1q4.2",81,33.99669,1,4,-0.187370300292969,0,"No","lb1"
"269","q22",70,"e1q4.2",41,219.5771,1,24,-0.0467231571674347,0,"No","lb1"
"270","q22",51,"e1q4.2",43,1.028995,0,1,7.74778747558594,0,"No","lb1"
"271","q22",52,"e1q4.2",52,9.655824,1,2,21.1953353881836,0,"No","lb1"
"272","q22",67,"e1q4.2",41,121.8204,1,21,-0.0425459966063499,0,"No","lb1"
"273","q22",67,"e1q4.2",33,1017.244,0,34,-0.549491882324219,0,"No","lb1"
"274","q22",67,"e1q4.2",68,114.9485,0,17,0.00581795489415526,0,"No","lb1"
"275","q22",36,"e1q4.2",19,43.2553675,1,3,7.86756134033203,0,"No","lb1"
"276","q22",36,"e1q4.2",17,42.4418773,1,3,10.1292953491211,0,"No","lb1"
"277","q22",56,"e1q4.2",41,58.2748,1,10,4.04952144622803,0,"No","lb1"
"278","q22",36,"e1q4.2",21,44.959886,1,3,2.69234013557434,0,"No","lb1"
"279","q22",36,"e1q4.2",35,41.553268,1,3,5.39836120605469,0,"No","lb1"
"280","q22",36,"e1q4.2",18,1.905505,0,3,19.5841293334961,0,"No","lb1"
"281","q22",51,"e1q4.2",54,1.841244,0,1,36.2390022277832,0,"No","lb1"
"282","q22",51,"e1q4.2",41,68.3577122,1,5,5.84966659545898,0,"No","lb1"
"283","q22",65,"e1q4.2",68,187.4948,1,15,-0.0370275564491749,0,"No","lb1"
"284","q22",36,"e1q4.2",31,25.367308,1,3,26.1201095581055,0,"No","lb1"
"285","q22",52,"e1q4.2",69,0.551297,0,1,0.168075561523438,1,"No","lb1"
"286","q22",41,"e1q4.2",33,104.290898,1,8,2.53298187255859,0,"No","lb1"
"287","q22",52,"e1q4.2",17,355.731,1,19,3.66512298583984,0,"No","lb1"
"288","q22",65,"e1q4.2",17,529.7108,1,32,0.0555343627929688,0,"No","lb1"
"289","q22",55,"e1q4.2",31,807.4207,1,22,12.0860748291016,0,"No","lb1"
"290","q22",58,"e1q4.2",31,513.50713,1,25,14.6547632217407,0,"No","lb1"
"291","q22",55,"e1q4.2",17,474.1143,1,22,3.06755828857422,0,"No","lb1"
"292","q22",51,"e1q4.2",63,1.597672,1,1,14.2586517333984,0,"No","lb1"
"293","q22",54,"e1q4.2",33,686.129488,1,21,0.008056640625,0,"No","lb1"
"294","q22",70,"e1q4.2",81,162.708,1,7,-0.297494053840637,0,"No","lb1"
"295","q22",65,"e1q4.2",80,66.5134,0,2,-0.0783615112304688,0,"No","lb1"
"296","q22",34,"e1q4.2",17,243.9997,1,1,5.93463897705078,0,"No","lb1"
"297","q22",43,"e1q4.2",38,12.27232,0,2,12.0601482391357,0,"No","lb1"
"298","q22",51,"e1q4.2",45,4.322227,0,1,22.6013946533203,0,"No","lb1"
"299","q22",36,"e1q4.2",26,38.176091,1,3,0.0013580322265625,0,"No","lb1"
"300","q22",36,"e1q4.2",25,2.621381,1,3,26.8962879180908,0,"No","lb1"
"301","q22",56,"e1q4.2",76,6.416821,1,1,0.229362487792969,1,"No","lb1"
"302","q22",52,"e1q4.2",68,24.84946,1,2,-0.0643581002950668,1,"No","lb1"
"303","q22",70,"e1q4.2",17,681.87967,1,37,-0.00115966796875,0,"No","lb1"
"304","q22",54,"e1q4.2",68,33.76611,1,4,0.0176391527056694,0,"No","lb1"
"305","q22",54,"e1q4.2",31,524.09763,1,21,15.6289300918579,0,"No","lb1"
"306","q22",51,"e1q4.2",61,1.311479,0,1,3.89968681335449,1,"No","lb1"
"307","q22",51,"e1q4.2",44,1.122051,0,1,22.2509155273438,0,"No","lb1"
