"","quad","year","trackID","area","survives","age","distEdgeMin","allEdge"
"1","A5P",17,21,1.5159194680381,1,1,-0.0630829367702812,1
"2","A5P",17,16,1.59179886926877,1,1,17.3469272594987,0
"3","A5P",17,12,1.63727035387874,1,1,-1.7888987713377e-07,1
"4","A5P",17,17,4.15414614829182,1,1,0.675957244231995,1
"5","A5P",17,13,2.29787981293019,1,1,15.2104268343897,0
"6","A5P",17,14,2.04588706260539,1,1,19.8193151798835,0
"7","A5P",17,10,7.22547061203773,1,1,4.33191339978735,0
"8","A5P",17,9,3.55784700608114,1,1,7.08686156680373,0
"9","A5P",17,15,5.3442552380082,1,1,18.7597195941306,0
"10","A5P",17,24,0.250488519668579,0,1,17.791748046875,0
"11","A5P",17,11,2.18560619241428,1,1,-0.0304398129365779,1
"12","A5P",18,13,2.04206889221521,1,2,15.2459127701432,0
"13","A5P",18,9,4.36767653275154,1,2,6.68145488654569,0
"14","A5P",18,26,1.01883097820336,0,1,27.3300898631452,0
"15","A5P",18,12,1.85991150547446,1,2,2.56134882192782e-08,1
"16","A5P",18,10,8.56199663583319,1,2,4.18800459919265,0
"17","A5P",18,25,1.32807970395771,1,1,0.302027496845625,1
"18","A5P",18,15,4.17228531551216,1,2,18.9011458577821,0
"19","A5P",18,16,1.45442282516135,0,2,17.5731124316576,0
"20","A5P",18,17,4.41468726065394,1,2,0.606814119211236,1
"21","A5P",18,14,1.934822673728,1,2,19.7413304790712,0
"22","A5P",18,11,2.39254185301194,1,2,-0.0436521403728563,1
"23","A5P",18,21,0.95073123155289,1,2,-1.53127155400057e-07,1
"24","A5P",19,41,0.56180393952266,0,1,6.99882919885548,0
"25","A5P",19,11,12.0359863647882,0,3,2.80229670579502e-08,1
"26","A5P",19,32,0.25483835575931,0,1,16.5589586403103,0
"27","A5P",19,12,15.7553735716955,1,3,2.80229670579502e-08,1
"28","A5P",19,17,22.1231855508654,1,3,1.41057396003325,0
"29","A5P",19,39,0.58207442618744,0,1,9.64404270206259,0
"30","A5P",19,40,0.56325125764915,0,1,14.5948846682518,0
"31","A5P",19,29,0.44669204164498,0,1,11.5729778573115,0
"32","A5P",19,37,1.34369528818697,0,1,31.3495619152181,0
"33","A5P",19,25,1.26979475007546,1,2,-0.0398478889363787,1
"34","A5P",19,34,0.26062999862751,0,1,6.54964614175245,0
"35","A5P",19,10,9.34649212056478,1,3,5.68862918040145,0
"36","A5P",19,31,0.33447545042612,0,1,29.2589474746163,0
"37","A5P",19,28,0.51619262399781,0,1,7.26789749981977,0
"38","A5P",19,15,27.5413997692472,1,3,16.1016632383003,0
"39","A5P",19,33,0.30986092633637,0,1,15.3750617644632,0
"40","A5P",19,9,17.543323309877,1,3,5.90388364320236,0
"41","A5P",19,13,16.5514846678129,1,3,16.0746372113241,0
"42","A5P",19,36,1.48704113677996,0,1,36.0581256162618,0
"43","A5P",19,38,0.72831710182199,0,1,29.3584628060361,0
"44","A5P",19,30,0.37538118631105,0,1,37.4034635616727,0
"45","A5P",19,42,0.25048851966858,0,1,10.63232421875,0
"46","A5P",19,14,1.90839440268099,1,3,12.9804788668029,0
"47","A5P",19,35,4.9172261862757,1,1,35.3936880963579,0
"48","A5P",19,27,1.21917126732177,0,1,8.96314227655562,0
"49","A5P",20,15,19.9831036492875,1,4,18.2039000985954,0
"50","A5P",20,43,3.43518004632635,0,1,9.99428648577173,0
"51","A5P",20,25,6.04770886301314,0,3,-0.019774026690726,1
"52","A5P",20,9,10.9759438676429,1,4,5.21681228402694,0
"53","A5P",20,17,17.0520008576139,1,4,0.375766160372919,0
"54","A5P",20,13,7.09269405745976,1,4,15.8204733755308,0
"55","A5P",20,12,20.8021253102351,1,4,7.90864902455723e-08,1
"56","A5P",20,14,2.69349326719967,0,4,12.3777118740573,0
